,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
5289,5444,3,0,3,0,1,@_BeautifulKeezy yess bitch. Messyyy
9488,9748,3,2,1,0,0,Good Morning to lightskin dyke bitches with Steven Segal ponytails.
23165,23649,3,1,2,0,1,Yessir. You know this man RT @BryceHamilton11: @ItsNotHarold u got some pack fag boy I'm comin thru
22841,23320,3,0,3,0,1,Why 2 dudes would wanna fuck the same bitch at the same time is far beyond me.
5147,5299,3,0,1,2,2,@WilliamFBrasky @TheRandomBoner i feel the warm fuzzies.
14503,14851,6,0,6,0,1,RT @BrosConfessions: Ungrateful bitches ... http://t.co/aQCGKBxkcm
1556,1590,3,0,3,0,1,&#8220;@ThatIrvNation: Today was a long practice&#8221; bitch no it wasn't &#128529;
6652,6838,3,0,3,0,1,@mcclearyb0y other than those the university and the white black and red ones .. The rest trash anyway. They just making shit up now
3428,3517,3,3,0,0,0,@Huntermoore happy cuz I woke up white and not a nigger!
16640,17023,3,0,3,0,1,RT @NickSwardson: If Yoda had a pussy. That's what I look like in the morning.
541,550,3,0,3,0,1,"""Pistol whip my Dickau, shoot yo bitch club up.""

Sometimes freestyles be freestyles. And I'm okay with that."
21363,21825,3,0,3,0,1,That bitch can't touch me
15193,15551,3,0,3,0,1,RT @FightsOnVine: She used her hair to throw her then kicked her in the head THEN called her a bitch &#128553;&#128514; https://t.co/JUywZNabP5
14755,15109,3,0,3,0,1,"RT @ComedyPosts: When you make a joke and someone you hate laughs and you're thinking: ""No bitch you aren't allowed to laugh""."
3586,3682,3,0,0,3,2,@J_Logan And you know best about the bird moves...!!!
2514,2567,3,0,3,0,1,@AyMrCarter niggas be on pussy shit
11439,11732,3,0,0,3,2,"I've got saltine crackers and red wine here. Is it possible to DIY a communion? I, uh, haven't been to church in awhile. #tbtweets"
19301,19730,3,1,2,0,1,RT @ivanrabago_: @InfamousCoryOG @_WhitePonyJr_ @EakaErick there's only like one retarded fucking beaner that does and he's a stupid ass ex&#8230;
4938,5084,3,0,3,0,1,"@TheMayorMatt pitch, chip and slide ur dick in tight clam #22 love it #mywife"
22912,23392,3,0,3,0,1,Why yall bitches be havin stretch marks on yall upper ass &#128514;&#128557;&#128557;
10123,10396,3,0,3,0,1,I can't fuck with girls that talk about their pussy on social media...
10874,11156,3,0,3,0,1,I see you fuck bitches. I fuck bitches also.
9259,9515,3,0,3,0,1,Fuck is yaw sayin bitch my hood love me&#128677;&#9889;&#127984;
21769,22234,3,0,3,0,1,These hoes ain't loyal RT @ComplexMag: Naya Rivera got married three months after breaking up with Big Sean: http://t.co/AlJctsTl82
16268,16640,3,0,3,0,1,RT @LosBeOnIt: Anyone and everyone can have my ex. Fuck that hoe.
21947,22414,3,0,3,0,1,This bitch brought her toothbrush. Okay? @Gnargie_
9833,10100,3,0,3,0,1,Hit it and pass it until that pussy elastic
5730,5894,3,0,3,0,1,@chloeforsale wigg I love you bitch &#128536;
19496,19929,3,0,3,0,1,RT @laurenramirez16: @SatsuiYesHadou bitch nigga &#128520;
23908,24405,6,2,4,0,1,heard ya got a man hoe hope he understand tho
24035,24532,3,0,3,0,1,"idk what planet this bitch works on but on planet earth, following my supervisors instructions does not mean im ""being resistant"""
16666,17050,3,0,3,0,1,RT @NoBeeetch: @Ugh_Sickoe @thuggchelseaa aye bitch http://t.co/7NIebl9xQr
21267,21728,6,0,6,0,1,TWITTER IS JUST LIKE REAL LIFE...filled with pussies.
13092,13414,3,0,3,0,1,My new bitch eat a dick like a bratwurst
6172,6349,3,0,3,0,1,@insta_trixx @itsjustlindaa @_xojaclyn my name is ollie bitch
20797,21248,3,1,2,0,1,Shoot you and your shorty bitch
23993,24490,3,0,3,0,1,"i love how when it was airing everyone loved kill la kill but i was like ""no its fucking trash"" and now everyone who loved it hates it"
3413,3502,3,0,3,0,1,@Hunglikerobby_ @BOSSBITCHDAPHNE @taytuckfuck &#128514;&#128514;&#128514; bitch no more on my account
4172,4294,3,0,0,3,2,@Mr2damngood4u AS IN&gt; #nature #biology&gt; Dogs don't eat each other as much as birds do. Not everything is as it seems in human terms.
16374,16747,3,0,3,0,1,RT @Marckoo_yo: Youzza bitch
21648,22111,3,1,2,0,1,Them hoes gone be called strvp
4239,4364,3,0,3,0,1,@NadineLumley You suck it commie bitch @HajiHuntingGrl_
2317,2363,3,1,2,0,1,@1SonofYahweh no wonder you run nose first for yo real nigger &amp; white devil massah's or any man pointing at another to convince u he is less
6048,6222,3,0,0,3,2,"@grinand http://www.youtube.com/watch?v=LRtKAQJUc3g Stay safe out there, Charlie."
19080,19505,3,0,3,0,1,RT @hawaiinshirts: &#8220;@sufaj32: @hawaiinshirts you're a pussy.&#8221; You have more cargo shorts in your Avi than fucks I give
4114,4236,3,0,3,0,1,@Mike_Stud touch my throbbing pussy
24770,25283,3,0,3,0,1,you look like AC Green...bitch don't call here anymore...
16633,17016,3,0,0,3,2,RT @NewYorkologist: Autographed Photo of Babe Ruth and Lou Gehrig - New York Yankees 1928 | #NYC #NY #NYY http://t.co/mm2niIGP9X
6104,6281,3,2,1,0,0,@hunterbuch66 @kieffer_jason @sbsylvester yo fat ugly ass couldn't even pull the ugly bitch in the school
24563,25071,9,0,9,0,1,this bitch
16458,16835,3,0,3,0,1,"RT @MikeDiggEm: I hate when bitches say ""That ain't cute"" lol did I say I was trynna be cute"
2808,2876,3,0,0,3,2,@Cee_Murda94 no it's yellow fin. It's in edgewater
19334,19763,3,0,3,0,1,RT @jazzy_luvvs_you: Chantel isn't a side hoe bc apparently she's lesbian. IM DONE WITH LIFE. All these months hating her for no reason.
11156,11443,3,0,3,0,1,I'd rather have a flat bitch then a bitch who cheats&#128521;
16341,16714,3,0,3,0,1,RT @MNicolee_: Got this bitch at work mad with me bc her ex BITCH on my dick &#128514;&#128514;&#128514;
19885,20326,6,1,4,1,1,"RT @raider_level: She was like ""I don't go to raider games. They are ghetto and people get jumped"" lmao I was like ""well the shit sound lik&#8230;"
55,55,3,0,3,0,1,"""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;@DaHomieFuzz: Gay niggas couldn't wait to act like bitches tonight"""
7328,7538,6,0,6,0,1,@xDSmooth these bitch been sayin they was leaving since 3
5726,5890,3,0,0,3,2,@cheetahxcheeks lol trash I would of kept it if she was cute
15577,15942,3,0,3,0,1,"RT @I_Be_kOoLz: Leave ya kids unattended cause u wanna ""Turn up"" I hate u fertile hoes"
4177,4300,3,0,3,0,1,"@MrMooncricket @AtBlackface @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 bitch I'm proud to be black, ur a samba"
16765,17150,3,0,3,0,1,RT @O_ShitItsLaura: Good day with these 2 bitches @yadirasarmiento @Jessycaa_Rubi &#128536;&#9996;
23899,24396,3,0,3,0,1,"hate when hoes caption shit ""who is she"" lol shit is hella cheesy"
18532,18941,4,0,4,0,1,RT @alexYvette8: &#8220;@GhettoAnnabelle: @alexYvette8 don't get me started on you potato head lookin ass bitch&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;
9718,9983,3,0,3,0,1,He called me a bitch. And he said he was changing? Do you call that changing? I don't think so. How about you go fuck yourself. #pissed
6096,6272,4,0,3,1,1,"@hiyathanda_alps ""that hoe over there"""
794,809,3,0,3,0,1,"#TweetLikeYourBestfriend ""I made out with 3 bitches!"" @lilkrebs"
14888,15244,3,0,3,0,1,RT @DaBXkIdDjoE: Bunch of insecure bitches out here
3454,3545,3,0,3,0,1,"@IIJERiiCHOII Nah but I was worth that 52 character, bitch."
1406,1435,3,0,3,0,1,&#8220;@MannyKream_G: Birthday Weekend starts today&#8221; Shut yo hoe ass up
6670,6856,3,0,3,0,1,@metroadlib I be THIIIIIIIS close to going real east side Detroit on they monkey ass. But. I don't.
6047,6221,3,0,0,3,2,"@grinand BTW, Happy Birthday, Charlie! Get better soon!"
5670,5831,3,0,3,0,1,@brotherbill7 thirsty hoes &#128129;
1016,1039,3,0,3,0,1,"&#128521;&#128077;
#yep #donttryme #bitch #bitchmode #testme #Truth #trust http://t.co/ky9Fi39zUx"
18373,18782,3,0,3,0,1,RT @__Harveyyy: People getting called all types of bitches over music lol you know how ridiculous that is?
20309,20754,3,0,3,0,1,RT @wegomakeit: pussy pussy pussy i smell ya frum bout a mile away&#128564;
10099,10372,3,0,1,2,2,"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;"
6718,6906,3,0,0,3,2,@moneypulatief @globalriot Nee dat is na langdurig gepest worden.Zoals ik al zei:in d kiem smoren.Is ook vb voor t kind hoe je moet optreden
21612,22075,3,0,0,3,2,The right for an English person to go about his business is more important than any suspicion of some rouge wog cop.
21182,21640,3,0,2,1,1,"Stop using the word ""redskin(s)""."
23669,24163,3,0,2,1,1,bitches don't knw what to let ride certain shit ain't work mentioning
9364,9622,3,0,3,0,1,GTFOH u bitch ass ref
4994,5141,6,0,6,0,1,"@ThomasNye1 my momma saw how the girls danced and was like &#128563;grandma was like ""shake that ass hoe"""
6344,6526,3,0,3,0,1,"@karlieu123 oh no no no. You're perpetually in the 15%. 

Your hairy pussy tho.... Different story."
14884,15240,3,0,3,0,1,"RT @D_41395: And I aint got time for bitches , gotta keep my mind on my mothafuckin riches"
4784,4923,3,2,1,0,0,@Steven_ratata bye youre a queer
6713,6901,3,2,1,0,0,"@moneydriven I see a picture of you smoking, such a man of god. Disgraceful nig, you sir, are an embarrassment."
14766,15120,6,0,6,0,1,"RT @CookieCocaine_: Stop fuckin with a ""take me out somewhere"" type of bitch...
Get you a ""baby I cooked for you"" type of chick!! &#128525;&#9749;&#65039;&#128056;"
17539,17938,3,0,3,0,1,"RT @T_ElMarauder: So when the clock hits 12 o'clock imma need the baddest, lightest, &amp; brightest hoes to be at @WhatsAshirt door. Give my b&#8230;"
1273,1301,3,0,3,0,1,&#8220;@G_Coppo: &#128557;&#128557;&#128557;&#128557; RT @ShardDaGawd: When you go down to eat the pussy and it smells tangy http://t.co/oF09PiyL8b&#8221;&#128557;&#128557;
22134,22602,3,2,1,0,0,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here
9941,10213,4,1,3,0,1,"How you just gon start some mess and try to break up that man home? For 20 racks, I'll kill that hoe for breezy fam."
19547,19981,6,0,6,0,1,RT @lilduval: Regular bitches be trusting niggaz and letting them raw. These hoes know better
6435,6618,3,0,3,0,1,@kieffer_jason bitch didn't we just discuss this shit yesterday what time faget
9983,10255,3,0,3,0,1,I ain't don't turnin up bitch
243,245,3,0,1,2,2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad"
22573,23049,3,0,3,0,1,"Welp! &#8220;@FemaIeStruggle Me: Baby I cooked

Bae: What's for dinner?

Me: That bitch you been texting http://t.co/pOxpYQ5Eiy"
13015,13334,3,0,3,0,1,"My dad just said ""Karl was always the biggest pussy of all 3 of the kids, I'm sorry Karl, but... You're just a pussy"" I love my dad LMFAO"
22264,22735,3,1,2,0,1,"Trey songz went in on that ""looking ass bitches"" reply to nicki &#128514;&#128514;&#128514;&#128514;"
13823,14162,3,0,2,1,1,Photo: Good morning ig &#8230;. Giving u white trash body &#128128;&#128128;&#128128; #turntup #webad #wepretty #gayvegas... http://t.co/dE9O4tttHS
3815,3925,3,2,1,0,0,@Kevin_McAdams Because Ian's retarded
10486,10764,3,0,3,0,1,"I hate when I upload a pic with a caption that says ""me and my son"" and someone asks ""omg is that your son?"" ...No bitch I found him outside"
12122,12431,3,0,3,0,1,Just don't be looking for no dick later cuz I'm not a hoe.
328,333,3,1,2,0,1,"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892"
8914,9161,3,0,0,3,2,Early bird gets the worm but the second mouse gets the cheese #RiseNGrind &#128175; http://t.co/558Ewp9vF0
7114,7313,3,0,3,0,1,@tacalifornia bitch go play dead
4833,4973,3,0,3,0,1,@TRob_waddUP @Jordan__Grimes @_TurnDownDre @kushdaddycorr lmao pussy
5906,6074,3,0,0,3,2,@edouglas528 Quick game for Sox Yanks.....hope you get home soon
21310,21771,3,0,3,0,1,"Tell them lie speakin lips they should try pleadin 5ths, more often bitch and refer to me as your awesomeness."
9781,10047,6,0,6,0,1,"Hello, and to them bitches!!!!! ""@WitHaPrettyface: I just want him to keep them lies to his self..&#128524;&#128080;"""
17153,17545,3,0,3,0,1,RT @SAVx: A day later and y'all still gassing Rihanna trash ass nudes.
16287,16659,3,0,3,0,1,"RT @LovelyMariiee: ""@GinaSanabria_: Exes swear they can do better, then you see their next bitch ..... &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;"""
5795,5959,3,0,2,1,1,@daisymcgarr My knee won't let me wander around much so I just make a few trips and look at the fat girls-- redneck porn--Wal-Mart
21830,22296,3,0,3,0,1,These niggas be actin like bitches
7769,7988,3,0,0,3,2,Anglo-Saxon Mike Oz
10357,10635,3,0,3,0,1,I got bitches nervous like virgins flirtin wit uncle mervin
18563,18972,3,1,2,0,1,"RT @andresdavid: Saying, ""Who cares?"" comes from a privileged position. May you never experience what a queer person goes through, and may &#8230;"
21540,22002,3,0,3,0,1,The city used to have HOES.Now them bitches look sick.
16000,16369,3,0,2,1,1,"RT @KfromtheG: Lol robbing ain't the word ""@iSell_Pussy4EBT: Damn you was robbing them bitches @pebbles2day"""
18265,18671,3,0,3,0,1,"RT @_CocaKoula: Da bitch got scared and couldn't take it no mo but ya boy was feenin fo dat &#128533;&#128514;&#128514;
&#8220;@uce_INA: &#128514;&#128557;&#128514;&#128557;&#128514;&#128557;&#128514; koula noooooooo https://&#8230;"
18381,18790,3,0,3,0,1,RT @__LilNiNo: R.I.P &#128128; to the hoes&#128131; dying for attention.
23552,24044,3,0,3,0,1,all i wanted was a hundred million dollars and a bad bitch
17085,17475,6,0,0,6,2,"RT @ReginaPucket: http://t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was
With rose-colored glasses and a gentle &#8230;"
13934,14274,3,2,1,0,0,Punk ass broke faggots.
23655,24149,3,0,3,0,1,bitches aint shit but hoes an tricks
435,441,3,0,3,0,1,"""Don't know no ugly bitches! Don't know no broke niggas!""--@Kevin_Gates"
10097,10370,3,0,0,3,2,I can hear my mom playing flappy bird in the living room &#128514;&#128514;
5179,5331,3,0,3,0,1,@WyattNuckels just smokin that Cali smoke and fuckin your bitch wbu
16572,16952,6,0,6,0,1,RT @MyNameIsArii_: boats and hoes.
8311,8541,3,0,3,0,1,Can I pay you to stop being a Lil bitch? Gah damn shut the fuck up!
11268,11556,3,1,2,0,1,"I'm flipping thru the tv saw the bachelor on stooped for a second and all I can say is ""all them hoes garbage"""
9081,9334,3,0,3,0,1,"Females never understand that guys dont give af about females that they dont like liking them. Stop trippin, he dont know that hoe"
20067,20512,3,0,3,0,1,RT @stephanielazox: Hope you got what you wanted bitch.
9110,9365,6,0,6,0,1,Finna get 86'd cause bitches in coming at me wrong
5093,5244,3,0,2,1,1,@VictorRico3 No I don't fuck with those hoes ask Paco he does
12040,12346,3,0,0,3,2,Jay Z - Takeover &amp; U Don't Know LIVE @ Home &amp; Home Concert Yankee Stadium: http://t.co/4EuK80uLiS via @YouTube
1971,2011,3,0,1,2,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/1xTCOome3v
20159,20604,3,0,3,0,1,"RT @thefrogod: Dat shit trash

&#8220;@ComplexMag: A shirt inspired by @Drake's emoji tattoo. Pre-order now: http://t.co/VAuLGcpkIS http://t.co/h&#8230;"
16907,17294,3,0,0,3,2,"RT @PlMPCESS: A silent protest in Philadelphia, performance artists protest the murder of Mike Brown while passerby's mock it. http://t.co/&#8230;"
13252,13579,3,0,0,3,2,"New show announced in Lutsen, MN at Papa Charlies on December 11, 2010 http://artistdata.com/a/2oy4"
8445,8679,3,2,1,0,0,"Chasing these hoes, better get cash nigga"
20126,20571,6,0,6,0,1,"RT @thatsryann: If you think your mans cheating, you take him to that bitches house and see if his wifi connects&#128074;"
13644,13979,3,1,2,0,1,One of the BIGGEST ARRESTS of a #loudmouth #bitch was #ReeseWitherspoon. SO WHY A #Nigga gotta act like a #whitebitch to the #POLICE?
5322,5478,3,0,3,0,1,"@_LezzzBeHonest 
I'm colored. Ain't supposed to be no good influence"
12956,13275,3,0,1,2,2,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO
22756,23235,3,0,3,0,1,"When you realize how curiosity is a bitch. An should of let the unknown stay, unknown. #CuriosityKilledMe"
8599,8836,3,0,0,3,2,Dad called me a border hopper
16347,16720,3,0,3,0,1,RT @MacMiller: Liam Gallagher came to see me perform tonight. He said I was a mental cunt. That's fucking amazing.
19105,19530,3,0,0,3,2,RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h
13708,14044,3,0,0,3,2,"Operation Ask Redhead Resolve, Charlie Brown. #rejectedpeanutsspecials"
24118,24619,3,0,0,3,2,"jig levitating RT @mashable: Samsung made fun of #Bendgate. Now the Galaxy Note 4 fails, too. http://t.co/aJFlpcj7yR http://t.co/aSVspIQXmH"
304,309,3,0,3,0,1,"""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah."
10464,10742,4,1,3,0,1,I hate self-rightous Black bitches.
22801,23280,3,0,2,1,1,White trash bash &#128540;&#127867; http://t.co/wXVVTEM0Fc
9207,9463,6,0,6,0,1,From that point should saw how I treated that bitch fucked her now lose my number I ain't answering shit
21257,21718,3,1,2,0,1,T talked sooooo much shit today that he would mop the floor with Kyle and I. We both ended up raping his time. #bitch
8527,8763,3,0,2,1,1,Corey is trash
10160,10433,3,0,3,0,1,"I could say my name butttttttt, ya bitch already knows it &#127926;"
22062,22529,3,0,3,0,1,This how most of yall side hoes gone look on valentines day!! Lol http://t.co/SJmjiysthI
24731,25244,3,1,2,0,1,ya'll niggers have a good thanksgiving
5558,5717,3,0,3,0,1,@austinrea_ @sbsylvester @hunterbuch66 @kieffer_jason bitch that's wtf I just said and its not Christopher it's Chris mf
10566,10845,3,0,3,0,1,I jus wanna live good stay fresh and fuck bad bitches! &#128076;&#128175;
24347,24852,3,0,3,0,1,pimps up hoes down!!! http://t.co/NuI9uJvfA2
5509,5667,3,1,2,0,1,@alwayznpolo fuck all cops. and fuck you too tarah. bitch your elongated nose is shaped like a horses dick. @tarah_dactyl_
1136,1161,9,1,8,0,1,"&#8220;@Benkasso: I'll beat the pussy up, that's a hook right thur&#8221; &#128064;"
15746,16114,3,1,2,0,1,"RT @JamesYouCunt: I'm on my straight Grizzly so why would I buy you a gay ass teddy bear, bitch? You're already bi-polar! http://t.co/4ZsXC&#8230;"
21572,22034,3,0,0,3,2,The jig
13467,13798,3,0,1,2,2,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2"
12379,12691,3,0,0,3,2,Lets finish strong Yankees
881,900,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | Hairy Florence shoves a dildo in her hairy red pussy http://t.co/4DM8Fpcb2d"
19647,20084,3,0,3,0,1,RT @mayra2563: I love me some down ass bitches.
12478,12790,3,0,2,1,1,Lmao &#128075;RT @FreakyT252: &#8220;@VonshayeB: My nicca! RT @FreakyT252: &#127936;&#127936;&#127936;&#8221; wat fool??
4979,5125,3,0,3,0,1,@The_Greatest_10 My problem is that I love bad bitches.
15313,15673,3,0,3,0,1,"RT @GODLOVESUGLYY_: You tell me I'm beautiful, like you tell every other bitch. Come on sir. #dobetter"
17868,18270,3,0,3,0,1,"RT @TuckerMustDie_: When she tells you ""Go hug one of your hoes."" &amp; you actually do it 
https://t.co/nfAbyILdkX"
1152,1178,3,0,3,0,1,&#8220;@BrauC_O_DramA: Hate an overly hood girl... Aye hoe... We not listening to Keef all night &#128514;&#128514;&#8221; &#128514;&#128514;&#128514; I feel you
12823,13142,3,0,3,0,1,Mei Haruka is tied up and takes three cocks in her pussy and&#160;mouth http://t.co/jNcMCZEFSs
4022,4142,3,0,2,1,1,"@MarcSx9 lmaooo dj&#8217;s stranger danger, im just a coon."
3992,4111,3,0,3,0,1,@MOLLYx__ use coconut oil faggot
5469,5627,3,0,3,0,1,@afuehring is little bitch an emotion? Cuz I'm feeling it..
2481,2534,3,0,3,0,1,@ArtaleGaspare bitch i got the flameeee
21312,21773,3,0,3,0,1,Tell these hoes I love them just to fuck em
1754,1789,6,0,6,0,1,&#8220;@drphilDONTEhue: Now ma'am ... &#8220;@_PettyCrocker: Every jawn on here been tryna have they pussy cop a feel on Donte's peen&#8221;&#8221;&#128563;
8473,8708,6,4,2,0,0,Chris Bosh bout to disgrace the trophy like a real faggot smh
4352,4480,3,0,0,3,2,@OriginvlEpic in the trash
3049,3126,3,2,1,0,0,@DolanGang you wouldn't know fag
16204,16574,3,0,0,3,2,"RT @LifeFlightGirl: When someone is murdered, the police investigate the spouse first. 

And that tells you everything you need to know abo&#8230;"
13647,13982,3,0,0,3,2,One of the world's most prominent Jihadi forums just got shut down &#8594; http://t.co/9vafK90DOU
804,821,3,0,0,3,2,#Yankees
13342,13670,3,0,3,0,1,Niggas put on wigs and act like bitches for retweets &#128530;that shit fu
14080,14420,6,0,5,1,1,RT @ALMartinez32: &#8220;@100granHman: @IamMrEchols @ALMartinez32 &#128555;&#128555;&#8221;finding herself in the hoe section
10655,10935,3,0,3,0,1,I like a cool bad bitch. She know she sexy but her attitude is like ehh whatever &#128533;&#128530;
16122,16492,3,0,0,3,2,"RT @LRTC1: Magnus the ""team leader"" was particularly rude and unhelpful. As opposed to Charlie, who just blatantly lied. Awful service. @s&#8230;"
20002,20444,3,0,3,0,1,RT @shantelb_: &#8220;@WeAre_XCI: I know bitches who sell pussy for 3.5's&#8221; &#128514;&#128514;&#128514;
13795,14131,6,0,6,0,1,"People talk shit on Twitter but when they see you in person be looking. Like bitch wtf you looking at. Yes its me, yeah I'm cute.."
8569,8806,3,0,3,0,1,"Customers be tryna act like you don't understand what they're saying, no bitch, YOU don't understand what I'M saying."
6684,6870,3,0,1,2,2,@mightyfar they need to stop picking up UFCs trash though and build up there own fighters more.
10374,10652,3,0,3,0,1,"I got my own legacy bitches, fuck yall legacy @ChavoDaGreat @JacobRyanBruhn"
3988,4107,3,0,3,0,1,"@MIKEB_IN_THE_D you don't want to battle, you shook cause ain't no such things as half way crooks ....bitch"
19893,20334,3,0,3,0,1,RT @rasheed_wavy: @vivalakristia he bein a bitch
11492,11785,3,0,3,0,1,If I can't make no money off of you then bitch I don't even want to you.
11015,11298,3,0,3,0,1,I wanna experience that late 30s &amp; early 40s pussy
2652,2715,3,0,0,3,2,@Boobah_ they trash
5905,6073,3,0,0,3,2,"@edouglas528 I know how you feel,wait,no I don't. Perfect week for me would be Yanks not getting Lee #goSox #goPats"
12428,12740,3,0,3,0,1,"Like fucc I got into it wit my mama, ajay, the damn lunch lady, duddy, montea lowkey, &amp; some lit raggedy hoe &#128514;&#128557; all in one day"
3808,3917,3,0,2,1,1,"@KenoBino Ohh Mr I'm all tough cause I live in a retarded city thinks he's cool. People like you should be shoveling my snow, broke bum."
8938,9185,3,2,1,0,0,"Eh bitch!? How about you worry about your own psychotic ass. Looks like you need to ""be saved"" from being a noisy bitch &#9996;&#65039;&#128139; #cantStandUcunt"
8881,9127,3,0,3,0,1,"Dudes proudly volunteer to be baby daddy #2,3,4 and 5.Whether they'll be a father or not all over some pussy property."
9009,9260,3,0,3,0,1,Everyone liked evil me. This me is a pussy. Fuck compassion.
4535,4667,3,0,3,0,1,@RickBakas Not hard to...she's kind of a hoe. &#128513;
2639,2701,3,1,0,2,2,"@Boazziz He promised to stand with the muzzies, so..."
17768,18169,3,0,0,3,2,RT @Thotcho: See the jumbotron? That&#8217;s where the jig is
20355,20801,3,0,3,0,1,RT @xDSmooth: @IzThat_xp @1BookieG lmao niggah this is twitter my Kenosha bitches can't be trained like my Florida bitches
18897,19316,3,0,3,0,1,"RT @djvlad: ""if your sis is a bitch, brother is a jerk,
leave 'em both alone and continue with your work"" - Q-Tip"
23033,23516,6,0,6,0,1,Y'all hoes believe anything though
6588,6773,3,0,3,0,1,"@lkxox_ exactly, so she's a bitch"
11184,11471,6,1,5,0,1,"I'll stop drugs, alcohol, fags, sluts for you. Just give me a chance. It's been a year and I feel the same, that clearly means something."
10684,10964,3,0,0,3,2,I live for two-bite brownies
21642,22105,3,0,1,2,2,Their salsa negro is awesome... @StacyMungo @Loriisright
16605,16988,3,0,0,3,2,"RT @NateKlempa: @ROOTSPORTSPIT must not realize how much #WVU games mean to all of us ""hillbillies"". The @Pirates play 162 games a year. Sh&#8230;"
6474,6657,3,0,3,0,1,@kieffer_jason u can bring that bitch to.
5592,5751,3,0,3,0,1,@bbluedreamm @chris_cruz1 @Hunglikerobby_ don't be a bitch then?
5880,6048,3,1,2,0,1,@donnyoraha pussy
16816,17201,3,0,0,3,2,"RT @OpWarriorTeam: Hi ho, hi ho, it's off to work we go! It's #MilitaryMonday...support a military organization today. http://t.co/9DV04wk&#8230;"
20458,20904,3,0,0,3,2,"RT: Thank you, Captain. It'll never be the same. @Yankees #Jeter#2 http://t.co/EIe8D8C5cj&#8221;"
6035,6209,3,0,0,3,2,@goldiethegamma @CLoprestiWFAN I'm referring to the second down put Vick in slot play #trash
4969,5115,3,0,3,0,1,@TheRevAl you are not a cat.you are a pussy! black bored kid kills a cop by starting a fire.WHERE IS THE OUTRAGE YOU PHONY?!?!?!? @FNTheFive
17178,17570,3,0,3,0,1,RT @SVL305: @VJtechsupport @YoungMcFly since we on the subject she used to always ask to to see my dick via dm.. fck dat rat face hoe b
19021,19445,3,0,3,0,1,RT @fuhnance: rule #8- do pussy ass shit sometimes. like write her love notes. write long paragraphs about how you've never felt this way b&#8230;
4673,4811,3,1,0,2,2,@Selxnaa I'm redneck crazy
11484,11777,3,0,0,3,2,"If Ashton is trash then what does that make me! Come on guys someone like Ashton can't be trash, he makes too many people smile!!"
15804,16173,7,0,6,1,1,"RT @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073; @TayyibN &#128072;
Bring it bitch http://t.co/g7Yq2cH9Uk"
17747,18148,3,0,3,0,1,RT @The_Race_Draft: Obama ain't playin with these hoes... http://t.co/b6Opj6D25y
12590,12903,3,0,3,0,1,Lol actually bitch please choke on my nuts.
8660,8899,3,0,3,0,1,Dats y I don't argue wit Dese bitches lol
2001,2041,3,0,2,1,1,&amp; this bitch ask me why my jeans sag cuz they tryna hold my bandz up &#128176;
14504,14852,3,0,3,0,1,RT @Broski519: How bitches look wen they hear their song in da club http://t.co/F2OyCfK90s
6774,6962,3,0,2,1,1,@nikkiconner13 @bellabelcastro trippy hoes &#127744;&#127744;
10286,10564,3,0,3,0,1,I feel like a swag fag w this shirt lmao http://t.co/P2x2qbejOh
18520,18929,3,0,3,0,1,RT @ahh_nicolee: these hoes ain't loyal
5634,5795,3,0,3,0,1,"@bogglethemind83 @AJ0427 Was about to fly to Portugal &amp; open a can of whoopass since they started to zoom out during ""Still run this bitch"""
1500,1531,3,0,3,0,1,&#8220;@RylannWilliams: @Woodchuck20 @ravenkiann Hahahaha do it bitch! Make her fall in love &#10084;&#10084;&#10084;&#10084;&#10084;&#10084;&#10084;&#8221; should I? &#128514;
23154,23638,3,0,0,3,2,"Yep, sources confirmed it. That Iggy concert last night was trash"
