,ds,Unnamed: 1,count,hate_speech,offensive_language,neither,class,tweet,id
24806,td,24834,0,0,0,0,2,Uh Cody called me a punk ass bitch and I said I think you meant to say boss ass bitch but I'll let it go ctfu &#128514;,
12664,td,12692,0,0,0,0,2,I don't owe you shit bitch leave me alone,
20770,td,20798,0,0,0,0,2,RT @_ShePissGlitter: I'm not going out my way 2 make sure bitches know NOTHING ... Just pay attention !!!,
21943,td,21971,0,0,0,0,2,"RT @liIdurk__: Dese hoes be ugly af talking bout ""if I wanted yo boyfriend I could have him"" Bitch you look like a boyfriend &#128514;&#128514;",
20275,td,20303,0,0,0,0,2,RT @Trigga_Trea_: Some of you hoes so basic I have to break it down Barney style  &#128514;&#128514;,
388,c,388,0,0,0,0,0,@Dab7One @tariqnasheed But all Muhammadans BY DIKTAT of their faith SUPPORT the jihad against Kafir...   #NoMuslims #EXTIRPATE,8.76894874997543E+017
21447,td,21475,0,0,0,0,2,RT @freexvidi: fake ass bitches bruh LOL &#128553;,
20961,td,20989,0,0,0,0,2,RT @alex05241: Hannah is retarded don't listen to her.,
19935,td,19963,0,0,0,0,2,RT @TAXSTONE: I spray Clorox on the seat after bitches use it I ain't had that much trust in females since Sam Rothstein met Ginger,
6437,td,6465,0,0,0,0,2,@MadameCrystalB stop calling her a bitch *crystal voice*,
138,c,138,0,0,0,0,0,@creepingsharia Lock him up!! If he's not citizen DEPORT HIM! Conspiracy to commit a violent crime IS A CRIME! #BanIslam #BanmuslimRefugees #IslamIsIslam,8.77905204905218E+017
23970,td,23998,0,0,0,0,2,The city used to have HOES.Now them bitches look sick.,
6881,td,6909,0,0,0,0,0,@QUAN1T0 You retarded bruh lol,
7452,td,7480,0,0,0,0,2,@Tommayydoee bitch lol,
16329,td,16357,0,0,0,0,2,Precisely RT @BrandNewAndrew: &#8220;@Harold: Soon as y'all break up is when she starts doing the shit she swore she'd never do&#8221; like being a hoe,
27198,td,27226,0,0,0,0,2,you know what your doing when you favorite a tweet tryna cheat ass bitch haha,
33,c,33,0,0,0,0,0,RT @RodStryker: STOP IMPORTING TERRORISTS! 🛇#NoRefugees🛇 #TravelBan✔ #ExtremeVetting✔ #LookAtLondonNow #NEVERFORGET911 #ObamaLegacy  https:…,8.77860620065939E+017
5571,td,5599,0,0,0,0,2,@Evan_White4 @jeremy_hemsley really that's why we got side hoes &#128526;,
22714,td,22742,0,0,0,0,2,RT @verseunanswered: Did those bitches from Frozen ever build a snowman?,
8182,td,8210,0,0,0,0,2,@coL_ACHES Why do you bitch about everything?,
6976,td,7004,0,0,0,0,2,@RihannaHasAids I knew farquaad a faggot,
5208,td,5236,0,0,0,0,2,@CarelessOne92 weeknd dont save hoes b idunno bout Drake,
24975,td,25003,0,0,0,0,2,Weed brownies &gt;&gt;&gt;&gt; &#128553;&#128079;,
24948,td,24976,0,0,0,0,2,We don't love these hoes I only want one night &#128514;&#128553;&#9996;&#65039; Jayballout #onlywantonenight #312 https://t.co/ooxHCzfGJP,
18674,td,18702,0,0,0,0,2,RT @LiveAndUncut: When I say Tainted I don't necessarily mean hoe or scandalous. It could be a number of things.,
21831,td,21859,0,0,0,0,2,RT @kamaalrkhan: Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;,
14645,td,14673,0,0,0,0,2,Keep it real Keep it real Keep it real Keep it real. Nigga say he fucked my bitch and he couldn't wait to squeal,
13427,td,13455,0,0,0,0,2,I turn Cassey to a nasty hoe Rihanna to a classy hoe,
15907,td,15935,0,0,0,0,2,Now UNFOLLOWING !!! Lol &#8220;@rikababey: My pussy been turned off lately.. I won't be fucking no time soon. Forever dry&#8221;,
10763,td,10791,0,0,0,0,2,Can you really take dick or nah? Can I bring another bitch or nah?,
16296,td,16324,0,0,0,0,2,Please excuse my bitch ass phone it's been a hoe lately,
19624,td,19652,0,0,0,0,2,RT @SammyLightning_: Screw these hoes http://t.co/HBbEX5cIEB,
13780,td,13808,0,0,0,0,2,I'm old but my pussy still poppin tho,
14993,td,15021,0,0,0,0,2,Lmfaoooo fizz baby mama snatched that bitch soul,
25589,td,25617,0,0,0,0,2,Yes suhh &#8220;@Swishas_Erbs: &#8220;@Vonteeeeee: Fuck you bitch I'm CHILLIN&#8221; You Gettin Live Tomorrow ?&#8221;,
18179,td,18207,0,0,0,0,2,RT @JanPham_3: &#8220;@16stanleys: Ugh he's mine bitches! He's mine &amp; mine only. That's my baby my man. Just know &amp; be aware. That's me!&#8221; &#128079;&#128079;&#128079;,
26280,td,26308,0,0,0,0,2,getting every dolla out this bitch,
11083,td,11111,0,0,0,0,2,Dat bitch wild as shit lls,
15123,td,15151,0,0,0,0,2,MY. NIGGA!! RT @Lito_TheGawd: Feel good to not have no hoes. Yall can't even throw that charge my way no more.,
7915,td,7943,0,0,0,0,0,@aldofelix naw dude I wish they're white trash,
12807,td,12835,0,0,0,0,2,"I got no pic up lines I stay on my grind I tell a bitch all the time ""bitch get in my car "" I got my 64 Ridin on Dayton spokes !",
1701,c,1721,0,0,0,0,2,signs that your husband is really gay https://t.co/laizHsqiKL,8.7501404082056E+017
26992,td,27020,0,0,0,0,2,thirsty ass bitches shit dat ion like...,
27150,td,27178,0,0,0,0,2,wow.... a bird just shitted on me,
26840,td,26868,0,0,0,0,0,she pooted &#8220;@Not1FuckisGiven: Either Young Thug gay or this bitch pooted https://t.co/g0FgRX7dju&#8221;,
26098,td,26126,0,0,0,0,2,bitches corny af you claim to be happy but cry everyday ooh iight where they do that? hmmmm,
1264,c,1284,0,0,0,0,2,@HerNameIsFarrah @5avak @piersmorgan A non-partisan fact-based site which examines the ideological threat that Isl… https://t.co/aNsHYO6t3B,8.77271481419416E+017
18019,td,18047,0,0,0,0,2,"RT @IamMrEchols: Lmao &#8220;@GuruJeremy: A hoe's best excuse is ""it just happened"" lol. No. You being a hoe just happened. It's okay to admit it&#8230;",
14465,td,14493,0,0,0,0,2,Japanese babe Maria Ozawa gets her Asian pussy fucked&#160;hard http://t.co/ULDgV82QcN,
5827,td,5855,0,0,0,0,2,@HouseCracka meet me later for a reach around Charlie Crist,
25476,td,25504,0,0,0,0,2,Y'all really risk ur lives weaving in &amp; out of traffic traveling thru two counties for some pussy?,
7312,td,7340,0,0,0,0,2,@That1guyJeff fuck them bitches I hope Navy beat em THIS week. @thejournalist44 @__Trail__,
492,c,492,0,0,0,0,2,@LouDobbs @realDonaldTrump Well if it's offensive to Muslims then Mueller may not be so bad. #DestroyIslam,8.75815245700366E+017
5949,td,5977,0,0,0,0,2,@Ish_MallyMal August is trash,
3345,td,3373,0,0,0,0,2,#tbt when i took my likkle monkey jimmys http://t.co/LIK3xpZ6eZ,
25002,td,25030,0,0,0,0,2,Welp imma hoe again :/ RT @Gladvillian: She a hoe if she likes chocolate.,
2887,td,2911,0,0,0,0,2,HOW DO YOU KNOW MY TWITTER PASSWORD bitch please,
16998,td,17026,0,0,0,0,2,RT @C_da_Esquire: Who tweeting with last night pussy/ass or dick on they breath this morning?,
3247,td,3275,0,0,0,0,2,#Yankees Primo! Just got home and the Tanks are on MLB. Finally! And they are winning! Even better. Time to get serious Sept call up time,
13299,td,13327,0,0,0,0,2,I see bitches ain't been doing nun but trotin &amp; thotin &#128514;,
17411,td,17439,0,0,0,0,2,RT @DerrickJaxn: Feel like most people want you to commit and cut off all your hoes so they can relax and start being complacent,
23870,td,23898,0,0,0,0,2,That was trash. I'm just gonna put my phone down. Goodnight,
15957,td,15985,0,0,0,0,2,Offensive line is trash,
20445,td,20473,0,0,0,0,2,RT @WORIDSTARHlPHOP: every time bobby bitch comes on http://t.co/h7b0pL8T2h,
4470,td,4498,0,0,0,0,2,' Hoes on my mind  I fuck hoes all the time . #FatTrel,
17044,td,17072,0,0,0,0,2,RT @CauseWereGuys: How to get unlimited pussy in high school http://t.co/0yaDezrREr,
14436,td,14464,0,0,0,0,2,Its hotter than a fast bitch thighs rubbing together while she running a marathon,
2289,c,2310,0,0,0,0,2,lol be Black please... if you any other color I can't dig it. https://t.co/RbXY2iefUL,8.74999828131987E+017
24993,td,25021,0,0,0,0,2,Well guess I know a bunch of hoes then. GONE BRING YA #BaldPussy #HoeAss 2 ELEMENTS TONIGHT THO&#8230; http://t.co/4g85sn1AFx,
7002,td,7030,0,0,0,0,0,@Roscoedash lmao soft ass nigga trying to act all tough you a little bitch. Sit down and watch from the sidelines pussy.,
6541,td,6569,0,0,0,0,2,@MikeTattaglia happy birthday!! I hope the bitches got you something good,
8424,td,8452,0,0,0,0,2,@gabebaxter text me fag,
7157,td,7185,0,0,0,0,2,@SoftestMuffin @_tee13 @TorahBlaze in other words you are accustomed to niggers so muchYour Almighty one can be next to u but yo nigger,
4427,td,4455,0,0,0,0,2,&amp; These bitches bound to get hurt cause a lot of these niggas be playing,
18576,td,18604,0,0,0,0,2,RT @Latrobemark: @wheeler_kashhh your a early bird,
791,c,791,0,0,0,0,2,Police: Killing of Virginia Teen Was Sparked by Road Rage Not Anti-Muslim Hate https://t.co/iW09GiVkhR via @nbcwashington,8.77218926677119E+017
12878,td,12906,0,0,0,0,2,I hate bitches. Thirsty ass bitches,
8988,td,9016,0,0,0,0,0,"@leighvl Niggas probably be watching me like ""Look at this Uncle Tom ass Rasta""",
1435,c,1455,0,0,0,0,2,"As Piers Morgan would say ""damn well respect the Koran""  Theresa May will attack the Internet &amp; free speech. But n… https://t.co/zrveN1aihB",8.77248168374788E+017
15855,td,15883,0,0,0,0,2,"Nooo.. not Sailor Moon and squad ""in the club w/ all my bitches lookin good."" https://t.co/S6Yj748if1",
8861,td,8889,0,0,0,0,2,@kieffer_jason bitch I have a phone stfu talking don't worry about me just make sure you show up,
14745,td,14773,0,0,0,0,2,Last year I cuffed that bitch well now its ovaaaaaa,
15187,td,15215,0,0,0,0,2,Mann are first game is 3 weeks from now can't wait - once a redskin always a redskin -,
15153,td,15181,0,0,0,0,2,Man I thought that heifer was yo old bitch when you first went to the feds I was that nigga she would smoke with.,
7263,td,7291,0,0,0,0,2,@TRob_waddUP @Jordan__Grimes @_TurnDownDre @kushdaddycorr lmao pussy,
18812,td,18840,0,0,0,0,2,RT @Marlin_FishyAss: Damn hoes askin niggas do I smoke.... No bitch u not getting smoked out tonight,
16962,td,16990,0,0,0,0,2,RT @BudaHefner74: Fuck dat bitch,
9912,td,9940,0,0,0,0,2,ATTENTION! Leggings ain't for everybody. Especially you hippo looking hoes!,
26858,td,26886,0,0,0,0,2,slap these hoes on the ass like we birthed em,
21463,td,21491,0,0,0,0,2,RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,
309,c,309,0,0,0,0,2,RT @IvoryDove: #ProsecuteHillary  #MexicoPays  #FullRepeal  #StayOutOfSyria  #BanMuslims  #SchoolChoice  #CancelIranDeal  #CancelDACA   So…,8.76443615337361E+017
17308,td,17336,0,0,0,0,2,"RT @DJsir_freshley: &#127919;&#127919;&#127919;RT @GuruJeremy Bitches are only ""moral"" when it comes to sex... when it's convenient for them. Otherwise they hoe th&#8230;",
27066,td,27094,0,0,0,0,2,versace bird feeder,
24800,td,24828,0,0,0,0,2,Ugly bitches listen yall can not be havin a stank attitude. yall dont have nothing working for you but your personally so dont fuck it up.,
18792,td,18820,0,0,0,0,2,RT @Males_Thoughts: No bitch ass chick flick will ever be as sad as this movie http://t.co/o0sk0SM40f,
13219,td,13247,0,0,0,0,2,I need some good pussy fuck,
25161,td,25189,0,0,0,0,2,When she's a straight up hoe but doesn't suck dick.,
18950,td,18978,0,0,0,0,2,RT @MrFrankOcean__: Kim K a hoe because she fucked 4 dudes we see on TV? Some of you hoes have fucked 40 dudes that don't even got a TV ...,
18092,td,18120,0,0,0,0,2,RT @ItsDLow: Now I gotta ask bitches for nudes on Facebook. &#128530;,
17207,td,17235,0,0,0,0,2,RT @CorySayFukEm: i love girls who aren't afraid to encourage or compliment the next chick.. bitches hate so much now that's it's refreshin&#8230;,
5542,td,5570,0,0,0,0,2,@ElaineeEspinoza *you're *bitch,
3665,td,3693,0,0,0,0,2,&#8220;@DuhItsAdrii: How bitch how ?&#8221;&#128514; FRESH?,
25964,td,25992,0,0,0,0,2,add me on snapchat bitches @ erinblair,
10383,td,10411,0,0,0,0,2,Basically so...just do you. *shrugs* RT @CruzanChoklate: So if you're worried about being a ho or looking like one good luck.,
22122,td,22150,0,0,0,0,2,RT @missloloko: I see y'all &#128514;&#128514;&#128514;&#128514;&#128514;&#128064;&#128064; which one of y'all side bitches made this &#128557;&#128557;&#128128;&#128128;&#128128; http://t.co/p4JodaM2fm,
654,c,654,0,0,0,0,2,@BBCBreaking Hmmm let me thinkBrussels large muslim populationterror attackparis large muslim popterror attack… https://t.co/99LM0FXkhN,8.7724739752883E+017
4897,td,4925,0,0,0,0,2,@ApevonTarskin WHAT? Smdh another bitch,
17300,td,17328,0,0,0,0,2,RT @DJZeeti: This nigga tried to hate on me to a bitch and she told this cornball im that nigga http://t.co/CJfz9DaUYL,
9347,td,9375,0,0,0,0,2,@renfro_tiffany @ADawg2016 adawg getcho ghetto booty up,
21091,td,21119,0,0,0,0,2,RT @binniemouse: @WhatsAshirt lmao i have morals negro. unlike you,
11871,td,11899,0,0,0,0,2,Give a bitch 2 or 3 pumps &amp; that's it.,
2787,td,2811,0,0,0,0,2,@juicyyyjayyyy: Side bitch Sunday &#128514;&#128514;&#128514; &#128514;&#128514;&#128514;,
11831,td,11859,0,0,0,0,2,Get on your shit hoe.,
18514,td,18542,0,0,0,0,2,RT @KvTrK24: Ross pulling hoes @DreWill52 @Awight54 @Da_KodaBear http://t.co/YefRlbvDvb,
11240,td,11268,0,0,0,0,2,Don't love yo bitch just fuck yo bitch when I got time to do it,
23332,td,23360,0,0,0,0,0,Smh u niggers &amp; ur music knowledge,
12567,td,12595,0,0,0,0,2,I can't talk to anyone but you can go answer little.phone calls from your little bitches on the low in the bathroom foh,
2594,td,2617,0,0,0,0,2,@KingCuh: @16stanleys io io alu record ho vine sai pe hahahaha lol anywaaaaaays..... haha,
2560,td,2583,0,0,0,0,2,@G27Status: I could go for a fat ass bitch on my lap same,
13362,td,13390,0,0,0,0,2,I swear to god I be in the middle of the club making out wit bitches like I'm tryna film a romantic comedy or somethin,
4046,td,4074,0,0,0,0,2,&#8220;@Yankees: Alfredo Aceves in to relieve @CC_Sabathia here in the 4th. #Yankees&#8221; he needs to go away  gas can !,
19229,td,19257,0,0,0,0,2,RT @Oh_YeaBoo: Ion like bitches that do slick shit  just be straight up nd let me know wassup &#128129;&#128175;,
21891,td,21919,0,0,0,0,2,RT @korsczurek: Got to hold a koala take selfies with kangaroos saw a bunch of bad ass birds of prey and pet a fucking emu today... wtf &#8230;,
21987,td,22015,0,0,0,0,2,RT @lirryfeelsugh: I've always wanted to do a YouTube cover but I'm too pussy so umm okay how about this ._. 35 RTS and I will post a cover&#8230;,
9446,td,9474,0,0,0,0,2,@shanetallant he won't bite! We promise he's a friendly bird :),
24499,td,24527,0,0,0,0,2,This is exactly why bitches end up dead RT @CASHKILLEM: Told him to stop fucking with me  I hope it rain bitch. http://t.co/2fuxRzeVTp,
14053,td,14081,0,0,0,0,2,If you ask me every bitch gay,
21481,td,21509,0,0,0,0,2,"RT @gnuts_2: RT""@Ashspeaks_: To these hoes I'm everything""",
8746,td,8774,0,0,0,0,2,@justezzzee that nigga ain't no fucking champ he a straight up bitch who not bout shit # bitch made!,
11284,td,11312,0,0,0,0,2,Dress shirt saggy jeans backwards Yankee hat now that's lifting swag,
5791,td,5819,0,0,0,0,2,@HeilSidious @dyldobaggenss whatta you fags doin?,
1299,c,1319,0,0,0,0,2,Neighbors Saw Darren Osborne Held in London Mosque Attack as Aggressive https://t.co/YwgECs6CjK #News via @IBNMoney_com #USA,8.77322695800627E+017
5087,td,5115,0,0,0,0,0,@BossMelle never followed him ignorant monkey,
21649,td,21677,0,0,0,0,2,"RT @iam_KandiRaven: ""You gotta be able to keep a bitch on her feet or she'll be on her knees with the next nigga.""",
17886,td,17914,0,0,0,0,2,RT @Heissarcastic: If my jokes offend you:  1) I'm sorry 2) It won't happen again 3) 1 &amp; 2 are lies 4) You're a pussy 5) Your Mom hates you&#8230;,
13791,td,13819,0,0,0,0,2,I'm pretty sure I've never sat in the friend zone waiting for pussy. You gotta put your dick on the table and see what happens,
15423,td,15451,0,0,0,0,2,My bitches get them Christians nigga,
13333,td,13361,0,0,0,0,2,I still can't understand why we don't dump our trash in the ocean. it's pretty big and it'd surely be cheaper than launching it into space.,
21363,td,21391,0,0,0,0,2,RT @dsrtvet: @FoxNews @tjoy7 And I don't have any confidence NONWHATSOEVER in you Barack! You're the sole reason why this country is in thi&#8230;,
13848,td,13876,0,0,0,0,2,I'm thinking he has low level OCD of some sort.... That or he's just goin full retard... Pretty sure full retard,
4385,td,4413,0,0,0,0,2,&#8220;@xoxo_laurenmane: Dumb ass bitches&#8221; @ me next time&#128075;,
23193,td,23221,0,0,0,0,2,She think she bad but my bitch meaner,
11569,td,11597,0,0,0,0,2,Floyd please deliver me from temptation as I oh so wish this bitch would hurry thee fuck up so I can surfboard on my bed.,
14912,td,14940,0,0,0,0,0,Lmao Lebron's expression says it all RT &#8220;@InkMyHoleBody: This nigga is a fuckin faggot https://t.co/GSGhiZMdmW&#8221;,
19667,td,19695,0,0,0,0,2,RT @SenorSteez: Man now these hoes know &#128514;&#128176;&#128182;&#128184; #TheJigIsUp http://t.co/8W9Ag3bx1a,
15369,td,15397,0,0,0,0,2,My Fantasy reign starts today! Got pussy nigga Los up first lmao...cmon Seattle D cut upppppp!!!,
6752,td,6780,0,0,0,0,2,@OTG_Kapo thats what i call it too !! Lol its beyond ghetto smh but man u needa quit playin and come back,
23355,td,23383,0,0,0,0,2,So I guess I want to be ghetto my dad was poor ... Not in morals or in standards my grandfather was poor... He was great man tho,
4326,td,4354,0,0,0,0,2,&#8220;@skinnysowhat: @PAPER_CHAYSIN aye and when the hoes start coming don't forget who put you on &#128524;&#8221; I won't !!! &#128513;&#128513;&#128513;,
26041,td,26069,0,0,0,0,2,bitch I be smokin gas I could start a ferrari!!!,
17450,td,17478,0,0,0,0,2,RT @DomWorldPeace: Teixeira on point tonight. #Yankees,
20644,td,20672,0,0,0,0,2,RT @YurUgly: Niggas these days will walk 10 miles to get some pussy. &#128557;,
25026,td,25054,0,0,0,0,2,What an amazing proud day it was today for @NKOTB and #blockheads! Time for bed! Good knight!,
5278,td,5306,0,0,0,0,2,@ChrisPowellswag @_cblaze @Dswizzle3 Dawson and Nicky Hickman delete the fake account and and stop being bitches,
2206,c,2227,0,0,0,0,2,Very valid point that we should all consider https://t.co/3PVES7VjJ5,8.74882516339089E+017
17480,td,17508,0,0,0,0,2,RT @DreamVillainous: You bitches you aint shit I swear you think you poppin cause you instagram famous,
9160,td,9188,0,0,0,0,2,@mrfoolycooly i dont think he did the celestial dragon killed him,
20060,td,20088,0,0,0,0,2,RT @TheAtlantic: Meanwhile in Canada: A monkey in a winter coat escapes in an IKEA http://t.co/Q9YUYVEl via @TheAtlanticWire,
16847,td,16875,0,0,0,0,0,RT @BlakeAnderson21: @weston_diamond @sleezy_jeezy @justinmiculka01 not about to shoot this pussy! Ima beat his face into the asphalt t ...,
17938,td,17966,0,0,0,0,2,RT @Hokuboku: I like how I found out that you can now edit Facebook comments through a trending topic on Twitter. You think I'd hear abo ...,
4248,td,4276,0,0,0,0,2,&#8220;@kiaramariexo: &#8220;@1kRock_: boot up. http://t.co/czj5npIfKi&#8221; for u hoe niggas&#8221; so girls that take BC are hoes? &#128056;&#9749;&#65039;,
12079,td,12107,0,0,0,0,2,Happy Bday ya bitch you!! @Maffue,
16678,td,16706,0,0,0,0,2,"RT @AyGeraldJay: The ape was like ""Oh you niggas gon learn today"" &#128557;&#128128; https://t.co/FYK1XeBgV7",
17388,td,17416,0,0,0,0,2,RT @DeRayDavis: There is no cure for Ratchet. It has to run its course in these bitches.,
2259,c,2280,0,0,0,0,2,Timex Men's TW5K94800M6 Marathon Digital Display Quartz Black Watch Timex https://t.co/o5P8ocwdGj,8.75021371839046E+017
19572,td,19600,0,0,0,0,2,"RT @RudeComedian: some bitches be like ""Im far from ugly"" naw hoe you're closer than you think",
9505,td,9533,0,0,0,0,2,@sportswatch time to dump another diet coke in the trash,
2382,c,2403,0,0,0,0,2,@spotrsole https://t.co/HavrguwmcX Austria was last and EU just supported employers sort of https://t.co/81RDl3lPt0,8.74994279332159E+017
23074,td,23102,0,0,0,0,2,Screaming money over hoes nigga you ain't fuck shit,
18806,td,18834,0,0,0,0,2,"RT @Mari_813: ""Bae"" means ""before anything else"" I always thought it was a ghetto word for ""babe""",
14599,td,14627,0,0,0,0,2,Just straight like that. No chaser. And the bitch was a SOLID FIVE ON HER WEDDING DAY MY NIGGA.,
24420,td,24448,0,0,0,0,2,This bitch look like kurt cobain older bro,
14956,td,14984,0,0,0,0,0,Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself,
4020,td,4048,0,0,0,0,2,&#8220;@UCCrushes: Trenton Gossman is the sexiest hillbilly I have ever seen&#8221; &#128129;&#128514;&#128514;&#128514;,
9361,td,9389,0,0,0,0,2,@rikki_lovee bitch! Why can't I retweet your shit?! Lol love you! Hope you're having a great bday! (:,
9727,td,9755,0,0,0,0,2,@wodaeeex3 @aaliyahh_lovee yu betta watch cho mouf bout dat one dea hoe,
8500,td,8528,0,0,0,0,2,@haylebopp Diaval gets a pass by virtue of mostly being a bird.,
9836,td,9864,0,0,0,0,2,A Yankee win makes any day better.,
581,c,581,0,0,0,0,0,@BashemB Muslims are evil ppl followingevil fake religion&amp;do evil things.If not where are all the peaceful ones c… https://t.co/AcFrDVn1K7,8.77193037725696E+017
11780,td,11808,0,0,0,0,2,Funny 2 see gay men with #grindr profiles bitch on tv about privacy rights.,
5465,td,5493,0,0,0,0,2,@Dirrttyydan lmaoo my phone autocorrect like a bitch..,
8286,td,8314,0,0,0,0,2,@discordianslip If you say one disparaging word about the Charlie Brown xmas special I will slash the tires on your car.,
13394,td,13422,0,0,0,0,2,I think about the fact that dinosaurs evolved into birds every time I eat chicken. Dinosaurs are delicious.,
16310,td,16338,0,0,0,0,2,Pop that pussy,
15141,td,15169,0,0,0,0,2,Makem eat my ass since eating pussy ain't major nomore &#128175;&#128553;&#128514;&#9996;&#65039;&#128584;&#128129;&#128079;&#128522;,
11601,td,11629,0,0,0,0,2,Foto: mimiblargh: ok pls consider this: kingdom birbs (can u guess who is who and what birds they are???... http://t.co/NWjUmmEWNJ,
23340,td,23368,0,0,0,0,2,Smoke sum bitch,
16372,td,16400,0,0,0,0,2,Pussy like girls  zaaaammnn is my pussy gay &#128035;,
17465,td,17493,0,0,0,0,2,RT @Douchekevin: Mustard is yellow.  *if my avi was big tits- this would be an epic tweet.,
10813,td,10841,0,0,0,0,2,Carol is gonna George and Lenny this bitch.,
20929,td,20957,0,0,0,0,0,RT @_tiffnasty: Why do y'all niggas entertain that Nicole bitch? I don't see how y'all can ever take a bitch that posted naked pics serious&#8230;,
22620,td,22648,0,0,0,0,2,"RT @tightgripp: this bitch just said ""I hope it snows like hell this summer "" &#128563; now How in the actual FUCK do you expect that to happen?",
4117,td,4145,0,0,0,0,2,&#8220;@_xCianna: I don't like Popeye's spicy chicken &#128545;&#8221; them bitches be on 10 boa you trippen,
17749,td,17777,0,0,0,0,2,RT @GabrielaAngela4: @JacklynAnnn @TheOneMiss_Luu bitches lover the word quality because they quality Bitches.,
20234,td,20262,0,0,0,0,2,"RT @TooEffinCool: It baffles me how people talk the upmost trash about someone.. Then turn around and be ""close"". Smh people probably do it&#8230;",
18077,td,18105,0,0,0,0,2,RT @ImaSavageBruh: bitch got me acting crazy as hell lately,
5563,td,5591,0,0,0,0,2,@ErinSaberSix im 99 slay bitch im wearin bandos armor cause im so rich i got my slayer helm and my whip droppies,
22174,td,22202,0,0,0,0,2,RT @newnewgotbandz: Look at yall bitches for the child support keep getting pregnant ass bitches,
8682,td,8710,0,0,0,0,2,@jerseyzbest74 Aye hoe,
25191,td,25219,0,0,0,0,2,When you told ya Homie she was a hoe but he still wifed it &#8220;@Lurk_God: Caption this http://t.co/rgbqEsSSHA&#8221;,
24379,td,24407,0,0,0,0,2,This bitch come home wit a attitude. Bitch go yo ass Bacc to work ah sum fucc.,
21721,td,21749,0,0,0,0,2,RT @itscoleharmon_: you bitches with A cup boobs need to stop wasting money on bras and just buy some tank tops like the rest of the homies.,
26377,td,26405,0,0,0,0,0,how the fuck do all these fucking faggot ass randos even find zoe's ask account????,
7190,td,7218,0,0,0,0,0,@StephyRae7 is the biggest faggot in the world,
25642,td,25670,0,0,0,0,2,You a bitch,
4827,td,4855,0,0,0,0,2,@Alejandro_Bihhh lmaoooo hell naw bro I be up i haven't seen that hoe,
881,c,881,0,0,0,0,2,@lilyallen Yes totally I mean Islamic terrorism has nothing to do with it at all. How about radicalised by the 50… https://t.co/fKjY2mEyA2,8.77254362522898E+017
21761,td,21789,0,0,0,0,2,RT @jaylynnkoliba: @TonyJRodriguez imma get my crew on dis fuckin fag #3hunnad real talk nigga #turn up,
9206,td,9234,0,0,0,0,2,"@noPOPULARity_ lmaoo one nigga had that 2nd pic as ""Looove that pussy from Popeyes!"" lmaoo that shit killed me",
6345,td,6373,0,0,0,0,2,@LiamGeraldShone @AranNicolWHUFC @DSaend get a real hair cut faggot. I served my country in the Marines for 8 years. What have u done.,
27142,td,27170,0,0,0,0,2,women hate hoes becuz they fuckin up the economy,
7543,td,7571,0,0,0,0,2,@WaTch_Scenario Destiny will make Titanfall it's bitch,
19385,td,19413,0,0,0,0,2,RT @ProBirdRights: A marry between a man and woman people sloppery slop;then what is prevent a bird from marriage my sandwich??? I'm in lo&#8230;,
22601,td,22629,0,0,0,0,2,RT @thewayoftheid: Viola Davis sans wig is still stuntin on you hoes in the most classically beautiful way. #HTGAWM,
68,c,68,0,0,0,0,0,RT @KSelvester: A counter protest to this could only be about them hating us for OUTING THEM! #BanIslam #BanMuslims #BanFGM #BanShariaLaw #…,8.77791215860806E+017
21953,td,21981,0,0,0,0,2,RT @lildickytweets: Eugene come watch me run circles round the rap game like my name was chip kelly in this bitch http://t.co/kJzH0U4uSz h&#8230;,
642,c,642,0,0,0,0,2,@bylka613 We are fear from the word of terrorist but the Islam is not,8.77276122127507E+017
19944,td,19972,0,0,0,0,2,RT @TAXSTONE: Y'all bitches sending inviatations to the wolves than get mad when they at ya door,
17188,td,17216,0,0,0,0,2,RT @CommonWhiteGirI: hiding your favorite snacks from your family bc you're a selfish bitch,
12132,td,12160,0,0,0,0,2,Haven't talked to my bitch in a while lol. @RynoLewis,
8205,td,8233,0,0,0,0,2,@cristiannt_ nigga you beat who ass bitch we've never even fought so u need to stop making up shit and bring yo ass with them,
8785,td,8813,0,0,0,0,2,@kathleenparker of the washington post to call the President ignorant I ask you racist angry bitter bitch look in the mirror!!!!!!!!!!!,
19900,td,19928,0,0,0,0,2,"RT @Suga_Titts69: ""@Vivalaquintaa: You a sucka hoe...sucka hoe im succsess",
21817,td,21845,0,0,0,0,2,RT @juicygenie: @thotpockets fat bitches that think they cute,
4555,td,4583,0,0,0,0,2,' when it comes to pussy I have no fucking friends' - hostel iii is really what we're watching right now,
14239,td,14267,0,0,0,0,2,In this update you will find lots of hardcore cock sucking ass pounding and pussy pulsing thrills. I have to&#8230; http://t.co/LVODRmiwIh,
6420,td,6448,0,0,0,0,2,@MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch,
981,c,981,0,0,0,0,2,i hate it when my brother brings up the lgbt topic in front of my mom bc it makes me uncomfortable and i dont want my mom being suspicious,8.7728022013442E+017
