ds,,count,hate_speech,offensive_language,neither,class,tweet,id
td,9242,0,0,0,0,1,@nsanemujer @surfboard101 fuck you both bitches.
td,9243,0,0,0,0,1,@nyrkelsmads Im not a bully you half-retarded talking flotation device! @kimberlymt413 I assure you Im no bully.
td,9244,0,0,0,0,2,@nytimes seems if they dont come up with it its trash nobody outside hollywood knows what ppl will pay to see..ha! Guess those in hw dont
td,9245,0,0,0,0,1,@oJvrdy i have that bitch bloked lmao
td,9246,0,0,0,0,0,@oVoshubham No the fuck am not bitch how bout u get out there bitch ass Nigga stupid ass
td,9247,0,0,0,0,1,@oak_log check yer phone nigger
td,9248,0,0,0,0,2,@obamac0re I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to
td,9249,0,0,0,0,1,@officiallyshay where you been at nigglet? I ain't seen you in a while.
td,9250,0,0,0,0,2,@ofhdirector Everybody look at this bird-killing wind mill lover. ;-)
td,9251,0,0,0,0,1,@ohVixen @iBaneXx You gotta respect a bitch before she let's you put your entire arm in her vagina.
td,9252,0,0,0,0,1,@ohVixen I love laying in bed by myself because I have a twin size bed and bitches be takin up 3/4 and I ain't havin that
td,9253,0,0,0,0,1,@ohVixen bitches be crazy.
td,9254,0,0,0,0,1,@ohso_blessed @Wale lmao! whore my life on a bad day is better than any good day that you've ever had. fuck a day bitch haha
td,9255,0,0,0,0,1,@ohyeahtrip Congratulations brother! We in that hoe!
td,9256,0,0,0,0,1,@okoruoni You're trash.
td,9257,0,0,0,0,2,@oliver_______ if you're making 300 clams for betting 5 i hope you do it for a living
td,9258,0,0,0,0,2,"@oliviagobert lmao yes I kind of like it it's not that ghetto yet &amp; they are and then he says ""u feel me"" &#128525;&#128525;&#128557;&#128166;"
td,9259,0,0,0,0,0,@onIinebaby I knew you were a faggot though
td,9260,0,0,0,0,1,@onedirectum fugly white bitch
td,9261,0,0,0,0,2,@operationSAFE @GaltsGirl lived there and can attest to that. Trust them over any muzzie nation by a million light years
td,9262,0,0,0,0,2,@orchetect Are we doing Mad Libs now? Cool. Uh...  Twinkie 35' long DJ Pon3 cameo Magic&#8482; Crystal Tree. #TNGSeason4Finale
td,9263,0,0,0,0,1,@oscarstyless Bye bitch byeeeee!
td,9264,0,0,0,0,2,@osnapitzthorne @AcaciaBrinley trash?
td,9265,0,0,0,0,1,@ovoxokatie hoe stfu
td,9266,0,0,0,0,1,@ozwashere What the fuck is wrong with you. You can't call urself a man if u call a girl a bitch. Ur a fuckin loser bro
td,9267,0,0,0,0,1,@ozzie_garza stfu bitch
td,9268,0,0,0,0,1,@p0rnoPuppy He called @waynebrady a nigger
td,9269,0,0,0,0,1,@p_jones2 this hoe got some issues!
td,9270,0,0,0,0,1,@pablofunes_ Oh totes girl. I'm also blasting Mayday and wearing an oversized hoodie. Get at me queer
td,9271,0,0,0,0,1,@panchoftf I'm trying to catch diabetes so I'm fuckin a white bitch
td,9272,0,0,0,0,2,@panchoftf red and yellow it should be then
td,9273,0,0,0,0,2,"@paolo Like...Charlie Chan-style? (Never saw that either.) Hmm...makes me think of the ""Cockneys"" in the Killzone series."
td,9274,0,0,0,0,0,@passIt2Liv Hit a bitch it's not like you can see the bruises
td,9275,0,0,0,0,1,@patarnold95 that hoe over there
td,9276,0,0,0,0,2,@patrickkimmis @White1979 Remember Dad running a rotary hoe over corn after a freeze to knock the dead leaves off after they turn brown
td,9277,0,0,0,0,0,@patrickstpierre You're a fucking faggot.
td,9278,0,0,0,0,2,@pauIjac because their parental unit is trash.
td,9279,0,0,0,0,2,"@pcrossvol there's always one...they never realize they are the worst- the unsolicited unaffiliated trash talker"""
td,9280,0,0,0,0,1,@peighxo @baestation bitch got arms like piccolo
td,9281,0,0,0,0,1,@penisgravy  Is dem? I wants to has my weenis swingin but da twitter say day shut my colored ass down
td,9282,0,0,0,0,1,@percolate @kcraigwell what's next? fingers in dykes?
td,9283,0,0,0,0,2,@petehelm yeah but Sting was already a proven draw. this is apples and oranges. he signs people with the sole purpose of burying them.
td,9284,0,0,0,0,1,@peteyhoti @aubreykelson 'ell naw dogs run this bitch
td,9285,0,0,0,0,2,@peteyhoti that funky monkey
td,9286,0,0,0,0,2,@phalaenadispar  How day feel bout colored folk?
td,9287,0,0,0,0,1,@pharary04 stop being a bitch and speaking on my name little girl  thank you.
td,9288,0,0,0,0,1,@pharary04 you don't know me but I got a whole video of you sucking the life out of my pussy &#128527;&#128564;bye stranger &#128536;
td,9289,0,0,0,0,1,@phishlicia I got weed. Come over faggot
td,9290,0,0,0,0,0,@phishlicia I'm 5'8 fag &#128536;&#128536;
td,9291,0,0,0,0,0,@phreshagu_25 yeah you right and you know them Mexicans bringing all they family that hoe finna be packed
td,9292,0,0,0,0,1,@piersmorgan @JeremyClarkson You two need to stop acting like two little bitches.
td,9293,0,0,0,0,1,@piersmorgan his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall
td,9294,0,0,0,0,1,@piersmorgan house keeps passing CR's senate says no because harry ried is obamas bitch.. not his states who does the senators represent?
td,9295,0,0,0,0,1,@piersmorgan shut up with your arsenal already you bitch!
td,9296,0,0,0,0,1,@pistol_pete96 @ZP3_ @max_byers12094 LJ hoes!!
td,9297,0,0,0,0,1,@pistol_pete96 @ZP3_ fuck y'all if you doubt me I'm a piece of white trash I say it proudly
td,9298,0,0,0,0,1,@pistol_pete96 that's a good choice except all the whale bitches you'd fuck would get pregnant
td,9299,0,0,0,0,1,@ploppy74  And you a funny ofay! My mammy woulda been happy I made friends wit da folk dat brought us to da new world in chains
td,9300,0,0,0,0,1,@poak_ But then you have no idea what people's actually personalities are like maybe Pamaj has always been a cunt hahaha
td,9301,0,0,0,0,1,@poak_ he was no more a cunt with a shitty attitude than Apex or Pamaj or Banks.
td,9302,0,0,0,0,2,@politicsofamy Whoa easy Amy don't slag the Canucks too much with such a generalization
td,9303,0,0,0,0,1,@politicsofamy puss or pussy?
td,9304,0,0,0,0,1,@politsoutherner @leahmeyer49  If you don't vote you don't have a right to complain. That being said I didn't vote for the son of a bitch&#128515;
td,9305,0,0,0,0,1,@politsoutherner @leahmeyer49  Yeah I'd want to shoot the son of a bitch myself. LOL
td,9306,0,0,0,0,0,@poloswagmaster if you go could you hook up the plant city faggots or
td,9307,0,0,0,0,1,@polotags20 pussy
td,9308,0,0,0,0,0,@pombuenaa I'm surprised you could read it with slits for eyes
td,9309,0,0,0,0,2,@pontotoc2 Aren't they the best? There story is here: http://t.co/Hs3nIFMueK. Now it's time to visit our yellow friends at @21cCincinnati!
td,9310,0,0,0,0,1,@popularcritic1 @discordianslip @fredrogers75 And you thought a camera would steal your soul. Shut the fuck up you stupid twat.
td,9311,0,0,0,0,1,@porcelina33 i was raised the person that uses a gun and cant take an ass whipping is a pussy
td,9312,0,0,0,0,1,@pot_headed yeah I tend you grab ass &#128075;and smack bitches in the morning . I don't think you can hang lol&#128514;&#128076;
td,9313,0,0,0,0,1,@potpwincess @longbongchris she's a dyke
td,9314,0,0,0,0,1,@potpwincess bitch was at a gas station puffin. I swear that's so trashy... Her nigga should put her in check..
td,9315,0,0,0,0,2,@pragathiguru  i'm viswa moulie. I wanna be ur friend.. Please shall i ?
td,9316,0,0,0,0,0,@prettygrl_rocky ugly dyke
td,9317,0,0,0,0,1,@prettykells bitch yu nt gone mention me back
td,9318,0,0,0,0,1,@prettymofocka I'm outside where you at?!?! And I'm the pussy
td,9319,0,0,0,0,1,@pricelessxxx u good man long time my niggah
td,9320,0,0,0,0,1,@prihncess bitch
td,9321,0,0,0,0,1,@prihncess fuck you bitch
td,9322,0,0,0,0,1,@prime13_time @Vbomb20 hey I guess yall forgot im in this bitch too lol
td,9323,0,0,0,0,1,@prime3_time whoooo?? Lemme find out a bitch run u haha
td,9324,0,0,0,0,1,@princessfaggit I don't see tears bitch
td,9325,0,0,0,0,1,@princessfaggit cry bitch
td,9326,0,0,0,0,1,@princesshil21 if you hate men so much why you trying to look like one? Stupid little cunt
td,9327,0,0,0,0,1,@princessmorggan yeah it was such a lie thats why you deleted it nigger.
td,9328,0,0,0,0,1,@protegykid I would reply with the red emoji but I'm not a nigger
td,9329,0,0,0,0,2,@prtini Yes. And the @Yankees. And stalking weird people. SO MANY THINGS. #pr20chat
td,9330,0,0,0,0,2,@pubsubs @Adessences @tzanchan86 btw genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto.
td,9331,0,0,0,0,1,@puckluckbitch @RelaxVibes like I got time to be wasting on some bitch who broke up with me
td,9332,0,0,0,0,1,@pufntrees the bitch ass nigga I just called a bitch
td,9333,0,0,0,0,1,@pussyjuices drink pussy juice nigga
td,9334,0,0,0,0,1,@pyroballyPOOPS 6-1 bitch dont hate
td,9335,0,0,0,0,1,@quezada_carlos7. Right these hoes on my dick about u dats how
td,9336,0,0,0,0,1,@quilzel That's how rednecks eRecycle. http://t.co/6LRXIqSi8B
td,9337,0,0,0,0,1,@raajanS holy fuck frozen pussy! you are crazy!
td,9338,0,0,0,0,2,@rachaelkbrown @BillyButlerKC @Oreo unexplainable!
td,9339,0,0,0,0,2,@rachel_gautreau @babyydrey hey Rachel G my name isint Kenneth ok let's just get that straight &#128070; you best be backing off before I go ghetto
td,9340,0,0,0,0,1,@rachh_burkhart grow a pair pussy
td,9341,0,0,0,0,1,@rachh_burkhart talkin bout the retard your sittin on
td,9342,0,0,0,0,1,@radar_online old cunt needs to die
td,9343,0,0,0,0,1,@radar_online to HELL with the plasticassed bitch!!
td,9344,0,0,0,0,1,@raider_level them hoes ain't thick at all u clowning
td,9345,0,0,0,0,2,@ramaxe1965 dubya hates todays teabagger movement.
td,9346,0,0,0,0,1,@ramonastewart OK Now you're talking my language none of this pussy-whipped RINO whining
td,9347,0,0,0,0,2,@rasheedibrahim_ once it gets cold yall gonna be trash again lol
td,9348,0,0,0,0,2,@rashidgill5 I'll see you guys later. I gotta go bake my blood crackers. @RazaHussain101
td,9349,0,0,0,0,1,@ratchetandsassy @ me hoe
td,9350,0,0,0,0,1,@ratedtfxrtaylor text me queer bait
td,9351,0,0,0,0,2,@ravenalegria13 @prattprattpratt I was impressed that anybody could chug a Smirnoff Ice that quickly.
td,9352,0,0,0,0,1,@ravingrave @TheKevShow504 @eeegggiiiaaaP that's Kevin with the hoes &#128514;&#128514;
td,9353,0,0,0,0,2,@rbigwood @GameOfArmsAMC of course! Win or lose you always had the most exciting matches. Spilt blood and all and you aren't a trash talker!
td,9354,0,0,0,0,2,@rbigwood when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!
td,9355,0,0,0,0,1,@rbomem you a broke bitch too.
td,9356,0,0,0,0,0,@real5Hfacts stfu u ugly dyke
td,9357,0,0,0,0,1,@realDonaldTrump call him a pussy as he should!
td,9358,0,0,0,0,0,@realDonaldTrump he looks like reg. Memphistn. trash! we got them everywhere.
td,9359,0,0,0,0,1,@realbigasian wtf mine was just a fried Twinkie w powdered sugar I got hoed
td,9360,0,0,0,0,1,@realffriends bitch I might be **~aesthetic~** http://t.co/cYOpCv8oq8
td,9361,0,0,0,0,1,@realmarkhenning lol We gotta let these hoes know. *pow pow* this aint what they want. &gt;&gt;
td,9362,0,0,0,0,1,@realmarycarey @dolvett he's a better trainer Jillian really acts like a bitch sometimes!
td,9363,0,0,0,0,1,@rebellious_midy lls omg omg me too getting harrassed by my bby father smh on ig tlk bout hw mch he miss me bitch please
td,9364,0,0,0,0,1,@red_daddy17 @lilJohn_Fnv9 and dis wus after i offered to help faggot ass nigga get custody of his kids.... Im lowkey heated..
td,9365,0,0,0,0,1,@red_daddy17 @lilJohn_Fnv9 man fck dat tranny.... Juwanna man ass nigga....
td,9366,0,0,0,0,1,@red_is_raw lol yeah birds be chirping outside. Bastards.
td,9367,0,0,0,0,1,@reddroostermann &lt;- I poked this little pussy with a stick and he curled up into a little ball like a pill bug. @fredseviltwin
td,9368,0,0,0,0,1,@rednexican69 sounds like a bad bitch.
td,9369,0,0,0,0,1,@redron100 but when its the same method other colonial states employed france england... They dont get to bitch when its their playbook
td,9370,0,0,0,0,2,@regankelly91 go the gulls. First grade should be a cracker. Physical!
td,9371,0,0,0,0,1,@reganpate @I8dis dumb hoe
td,9372,0,0,0,0,1,@rellyOnSMASH @LiveAndUncut my bitch do all that and still go out
td,9373,0,0,0,0,2,@rem @slicknet @netmag right so the link would be your trash bin &#8230; gotcha
td,9374,0,0,0,0,1,@reneeXOmarie yeah she didnt wana bring that pussy to us or tell us where he was so we could just go find one Mexican in this city full
td,9375,0,0,0,0,1,@renfro_tiffany @ADawg2016 adawg getcho ghetto booty up
td,9376,0,0,0,0,1,@reptar_ray nigglet send me the pictures
td,9377,0,0,0,0,1,@rezlife3 I got your moms ass on my breath pussy ;)
td,9378,0,0,0,0,1,@rezlife3 little bitch
td,9379,0,0,0,0,1,@rhythmixx_ @jaymcnuggets ohhhhh you bitch
td,9380,0,0,0,0,1,@rhythmixx_ bitch please
td,9381,0,0,0,0,1,@rhythmixx_ why you gotta hoe me like that
td,9382,0,0,0,0,2,@richarddeitsch yeahbut the cripple not getting up clean helped the call out...wouldn't have been fair either way
td,9383,0,0,0,0,1,@richiechristie1 I should've &#128553; that bitches wallet was tigher than her pu$$y
td,9384,0,0,0,0,1,@rickahyatt @donaldbroom @Poysti  That bastard Obama is giving them to the f-ing wetbacks.
td,9385,0,0,0,0,1,@rickandbubba that's enough of making fun of retarded people talking that way
td,9386,0,0,0,0,1,@rickerozeaye you see me texting you bitch
td,9387,0,0,0,0,0,@rickygervais BORING&amp;HACK allah and mohamed are also against fags.PLEASE mention them as well.did God take away your balls as punishment?
td,9388,0,0,0,0,1,@rikki_lovee @StephyRae7 @TheOneMiss_Luu @GabrielaAngela4 Lets hangout Monday nigs?
td,9389,0,0,0,0,1,@rikki_lovee bitch! Why can't I retweet your shit?! Lol love you! Hope you're having a great bday! (:
td,9390,0,0,0,0,1,@rikki_lovee you're wearing my sweatshirt in your snapchat story hoe! Love you tho lol
td,9391,0,0,0,0,1,"@rilantis_1732 I was hoping you went with the Mr. Chow part on hangover 2. ""But did you die?"" Dumb bitch ass sloot!!"
td,9392,0,0,0,0,1,@riseofthefags69 stfu prude ass basic ass bitch
td,9393,0,0,0,0,1,@riwhey_000 I'm just kidding I'm not a fucking faggot
td,9394,0,0,0,0,1,@rlfclifestyle wtf that bitch was driving around drunk
td,9395,0,0,0,0,1,@rmusshy pussies! #StB
td,9396,0,0,0,0,1,@rniXX oh yeah and fuck the Lakers too bitch boi!
td,9397,0,0,0,0,1,@robbiegallinis hey bitch boy #nigorprobz
td,9398,0,0,0,0,1,@robfee What a #narcissistic cunt he is.
td,9399,0,0,0,0,2,@rochaaxx yellow
td,9400,0,0,0,0,1,@ronniecaine no in the instrumental I'm not retarded -_-
td,9401,0,0,0,0,2,@ronniecaine so 'how bout now' was just trash huh.
td,9402,0,0,0,0,1,@ronsonsolaqa I love you too pussy.... Lmaooo
td,9403,0,0,0,0,1,@rowboy_quest promotion that's hoe ya do it http://t.co/Tpnmbd6z
td,9404,0,0,0,0,1,@rubberchloe okay love you bitch
td,9405,0,0,0,0,1,@ruby_knox @all_about_kk @squirtnetwork Why would i pay sex when i can getfree pussy that makes no sence at all
td,9406,0,0,0,0,2,@ryancommakerry @dianaaaxo @JennaAmendolare guys number 42 on the Yankees looks like uncle Stevie LMAO IM DYING
td,9407,0,0,0,0,1,@ryancommakerry I'll actually kill that bitch
td,9408,0,0,0,0,1,@ryancruz_ brandy wanna b down ass bitches &#128533;
td,9409,0,0,0,0,1,@ryanhoover @toddkincannon I'm a vet Ryan. TK rocks! You're just a useless geek. Oh and you have a face like a bitch.
td,9410,0,0,0,0,2,"@ryanhoover like we all never gave the camera ""the bird""."
td,9411,0,0,0,0,1,@sadiiex_ Lol shut up bitch..im alive! i just been going through it...but im good now
td,9412,0,0,0,0,1,@sajeffress tag me pussy ill fite u
td,9413,0,0,0,0,0,@salomanizor I'm a faggot :/  http://t.co/Gr627ldfaa
td,9414,0,0,0,0,1,@salome110thebe1 u calling me a pussy but your the one talking shit and making excuses after getting your ass beat stfu with the talking
td,9415,0,0,0,0,1,@salome110thebe1 whats good then bitch Ass nigga catch your phase
td,9416,0,0,0,0,1,@salsteelo @VictorLeaChavez that nigga Vic acting like he yellow bone with 15k followers and can't answer a nigga phone
td,9417,0,0,0,0,1,@samistonge some fucking bitches &#128514;&#128514;
td,9418,0,0,0,0,1,@samross58 it's parseltounge not basilisk you fucking pussy. Get it right.
td,9419,0,0,0,0,0,"@samzbikowski Cody is ALWAYS calling people ""nigger"". He's a fucking spaz!"
td,9420,0,0,0,0,2,@samzbikowski chug ranch
td,9421,0,0,0,0,0,@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;
td,9422,0,0,0,0,1,@san_sim lol Avila... It's simple but I live in a pretty redneck area.. So it never gets pronounced correctly
td,9423,0,0,0,0,2,@sandcowboy31 hey it's hillbilly jim and Greg the hammer valentine #pffttt
td,9424,0,0,0,0,2,"@santagati that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses.&#128513;)"
td,9425,0,0,0,0,1,@santos_brina what a ratchet ass bitch bet she felt dumb&#9996;&#65039;
td,9426,0,0,0,0,0,@saraelizabethj4 that's what happens when you date a colored
td,9427,0,0,0,0,0,@sarahVICwood im going to murder that fucking cunt
td,9428,0,0,0,0,1,@saramariewelch bitch you already know I would go crazy with out you
td,9429,0,0,0,0,1,@saramariewelch hahahah he's a stupid ass bitch
td,9430,0,0,0,0,1,@sassycrass She made fun of a suicide attempt. Mellie ain't that bitch to fuck with this season!
td,9431,0,0,0,0,0,@sassyharryballs ugly white bitch
td,9432,0,0,0,0,0,@sassyharryballs ur ballsack is hairy gtfo tranny prude bitch
td,9433,0,0,0,0,1,"@saucygyro bamoose the prophet was right ""thy hoes ain't loyal"" http://t.co/wOxmzRZbrb"
td,9434,0,0,0,0,1,@saucygyro niggers fell off
td,9435,0,0,0,0,1,@saucygyro she's a dyke &amp; looks like she's 12
td,9436,0,0,0,0,0,@saucygyro that was back when nigger music was decent
td,9437,0,0,0,0,1,@savannacurry_ just be like me make bitches move
td,9438,0,0,0,0,2,@savannahx___ negative slopes aka a chart of my grades in math
td,9439,0,0,0,0,1,@sayy_coneee bitch I texted you
td,9440,0,0,0,0,1,@sbsylvester @_cblaze bitch what. meet up at Plano senior high school or vines I got some shit on my chest am going take it out on yall
td,9441,0,0,0,0,1,@sbsylvester @hunterbuch66 @kieffer_jason y'all some pussy ass niggas
td,9442,0,0,0,0,1,@sbsylvester @kieffer_jason @hunterbuch66 bitch am speaking fucking English u fucking pecker wood
td,9443,0,0,0,0,1,@sbsylvester @kieffer_jason @hunterbuch66 bitch that doesn't even make any sense bitch.
td,9444,0,0,0,0,0,@sbsylvester @kieffer_jason @hunterbuch66 bitch u ugly then hoe
td,9445,0,0,0,0,1,@sbsylvester @kieffer_jason bitch fuck that blog where u be at meet up and get your round
td,9446,0,0,0,0,1,@sbsylvester @kieffer_jason nigga stfu u not funny we all laughing at yo retarded ass just stfu
td,9447,0,0,0,0,1,@sbsylvester bitch what but I pull more hoes the u dream of
td,9448,0,0,0,0,1,@sbsylvester how could I be a fag? But I like bitches please tell me
td,9449,0,0,0,0,1,@sbsylvester yo bitch talk about lamp u not on my level do u even know fussy look like stop looking porn kid
td,9450,0,0,0,0,1,@schargel read the constitution you love. All spending starts in the House. Love uninformed teabaggers. #morningjoe
td,9451,0,0,0,0,2,@schola_gomes oh I'll make you some brownies alright;)))
td,9452,0,0,0,0,1,@scronybitch @TryHardSilva no bitch
td,9453,0,0,0,0,1,@seanlo10s bitch you look like a deformed version of rocky
td,9454,0,0,0,0,0,@seannn181 youre a fag
td,9455,0,0,0,0,2,"@seanphathaway That wasn't as bad though drawing conclusions about ""WHITE AMERICA"" based on a 1000 person poll is a slippery slope."
td,9456,0,0,0,0,0,@seansteiger31 @ me then faggot
td,9457,0,0,0,0,1,@seansteiger31 @Tre_mendous23 you still needs to give it to me bitch  I'm on YouTube and rhapsody with it ya cock
td,9458,0,0,0,0,1,@seansteiger31 bitch i taught you i know my mess ups
td,9459,0,0,0,0,1,@seansteiger31 yea cause I showed ya bitch ass
td,9460,0,0,0,0,2,@secretasianman @kitt Yeah she's a real pom maven.
td,9461,0,0,0,0,2,@section90sSoul yall defense too trash for that &#128514;&#128514;&#128514;
td,9462,0,0,0,0,1,@seductiveally @sunstylesshinex oh now your bitch ass wants to reply back after 3 days bitch bye
td,9463,0,0,0,0,2,"@sekhmet1975 Cactus is a yellow lab chow mix too! Hershey was everybody's ""active"" buddy. Cactus is one special pup. She's an Angel."
td,9464,0,0,0,0,2,@selenalinn_ the jets are trash my bad i see what you meant &#128514;
td,9465,0,0,0,0,2,@selina_dabbagh the song? About pollo hermanos and Heisenberg?
td,9466,0,0,0,0,1,"@sellis1994 @NickEhlers01 @CoryRitter @RToohill @farmersims Agronomist once told me ""beans are a bitch-they do whatever they want"""
td,9467,0,0,0,0,1,@septemberTHA15 @CallMeRenee_ Wussup bitch
td,9468,0,0,0,0,1,@septemberTHA15 @CallMeRenee_ wuss up bitch
td,9469,0,0,0,0,2,@serenity_23 I assume so the tranny went out this morning. I have a maxima.
td,9470,0,0,0,0,2,@sevensixxx_ @oldirtyjesus great reply except it was trash
td,9471,0,0,0,0,1,"@sexy_rexy25 98 civic lx ""stick"" green with shitty paint on some beaner ass wheels with 180k miles no AC and no insurance how's that?"
td,9472,0,0,0,0,1,@sguzinski well I don't use it anymore and I'd like a dslr I'm just a broke bitch so yeah
td,9473,0,0,0,0,1,@shaelynspacyyy they trash though?
td,9474,0,0,0,0,2,@shanetallant he won't bite! We promise he's a friendly bird :)
td,9475,0,0,0,0,1,@shanniganssss14 @emagsy21 I save my best material for WMHS games ya know.. Jus rain down hell upon any bitches that get in your way today
td,9476,0,0,0,0,1,@shareefkeyes fat hoes need a treadmill??? Lol hmu! Therealwesjames@gmail.com
td,9477,0,0,0,0,1,@sharonmperalta @dylan72892 long tittied no nipple having bitch!
td,9478,0,0,0,0,1,@shaunroberts the ending was retarded
td,9479,0,0,0,0,1,@shawnpitts77 all I wear is vineyard vines and American flag chubbies. I'm the OPPOSITE of a wigga.
td,9480,0,0,0,0,1,@shefeelsD_Payne @CallemGT bro I swear to god I was just bout to txt you Dex about these hoes
td,9481,0,0,0,0,0,@shefeelsD_Payne hell naw he ain't he the star of that team lol but I'm sure that white honkey called him a nigga
td,9482,0,0,0,0,1,@shefeelsD_Payne nigga don't be telling my business on this hoe lol
td,9483,0,0,0,0,1,@sheisdope_ Like ion care how &#8220;that bitch susie from work broke up with her man and she was tellin me the whole story&#8221; blah blah blah
td,9484,0,0,0,0,1,@shik702 @DOP3Sweet @OhK_KoKo lol I talked to a lady who said having a clean shaven vagina at a Doc visit comes off as hoe-ish! She was old
td,9485,0,0,0,0,1,@shitballshonkey try me bitch boy
td,9486,0,0,0,0,1,@shmapplemen haha yeah it's just gonna be a bitch going btw there and Illinois on leave mannn. I'm stoked they are tho
td,9487,0,0,0,0,0,@sho_time_ @MitchVorce chill ur pussy gay af
td,9488,0,0,0,0,1,@shoe1945 @NotoriousBM95 @333England shut ur faggot ass up you thirsty pussy
td,9489,0,0,0,0,1,@showtimemajed @mauroranallo @joerogan Either trolling or retarded.
td,9490,0,0,0,0,2,@shrekkalove  You speak colored too? I thinks I be in love
td,9491,0,0,0,0,1,@shyhoof @umbralfox @Feyote Lamashtu has some great orgies but is a total bitch. lol : P
td,9492,0,0,0,0,2,@simons_lives keep in shape for the ski slopes
td,9493,0,0,0,0,2,@simonslives @recordstoreday cheers dude might nip to town for #TheEditors #Vinyl ;-) #MusicMatters
td,9494,0,0,0,0,2,@sippey That's where birds came from.
td,9495,0,0,0,0,2,@sisternoles Fingers crossed for you. If not? Chug chug chug lol
td,9496,0,0,0,0,0,@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo go back to lego club faggot
td,9497,0,0,0,0,1,@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo i bet you are faggot.
td,9498,0,0,0,0,0,@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo yeah ok nigger.
td,9499,0,0,0,0,1,@skinheadrob shut up faggot
td,9500,0,0,0,0,0,@skrabah Don't my nigga me honkie
td,9501,0,0,0,0,1,@skyereyes_ @Feebito_23 right because as far as im concerned I ain't no bitch tf.
td,9502,0,0,0,0,1,@skyereyes_ @keanabermudez YOOOOOOOOOOOOOO LMFAOOOOOOOO im schlumped !!!!!! &#128514;&#128553;&#128514;&#128553;&#128128; I love my bitches &#128111;&#128111;&#128109; #squaaaaad &#128514;&#128553;&#128514;&#128128;
td,9503,0,0,0,0,2,@skyereyes_ you a Oreo cookie now.
td,9504,0,0,0,0,2,@slayerific13 @brenda_skelton @daisymcgarr Don't get me wrong G.. I'd hunt birds but that's a lot of work &amp;.. well I just ain't that hungry
td,9505,0,0,0,0,2,@slayerific13 @brenda_skelton @daisymcgarr I don't hunt birds unless you count shooting dove out of season off my power line with a bb gun
td,9506,0,0,0,0,2,@slayerific13 @daisymcgarr Like I said.. I might have to check but I'm just not sure bird shot counts as getting shot.
td,9507,0,0,0,0,1,@sleepe21 these hoes gay thats why
td,9508,0,0,0,0,2,@slickbackjr_ I forgot you're the same bull that said Yeezus was good and that J.Cole is trash http://t.co/KkuZV5pdDr
td,9509,0,0,0,0,1,@slickvick47 @itstattoos it's not colored in... dumb dick
td,9510,0,0,0,0,1,@slings_x_arrows Equality niggah
td,9511,0,0,0,0,1,@slings_x_arrows bitches are gonna make it rain on me
td,9512,0,0,0,0,1,@slings_x_arrows you sub tweeting me nig?
td,9513,0,0,0,0,1,@sloganDomono cause you got you wife on the left an bitches on the right nigga man logic #puss
td,9514,0,0,0,0,1,@slone @JCCWatch Even that bitch has to admit something isn't right with our #SoCalledLeader.
td,9515,0,0,0,0,1,@sluttyboy_kush I guess you used to getting bitch cause idk anybody that Juss let ppl disrespect them n just sit there. Thts how all this
td,9516,0,0,0,0,2,@smokeabluntdgaf @Haiimbreanna You guys don't get evolution do you? You only share a common ancestor with apes.
td,9517,0,0,0,0,1,@snoopaintlion @TreyzUpZay @DattBoiIraq @Eaaaazzzz Lmao nigga yo avi so trash my phone won't even load that shit
td,9518,0,0,0,0,2,@snortcourt13 @TripleAAAYY1995 @c_allen21 @JBake0622 apes
td,9519,0,0,0,0,1,@socass_ Patrick you ain't nottin but a hood Nigga top bitch nigga
td,9520,0,0,0,0,1,@soccersammie sweetest bitch you'll ever meet
td,9521,0,0,0,0,2,@solopo82 y'all got the Taxis right now? And can I get the Oreo 5's right now if possible?
td,9522,0,0,0,0,0,@sophhh_marie ugly emo trash go cut
td,9523,0,0,0,0,1,@sorryimalex slay his ass alex lil bitch needs to tighten the fuck and needs to stop acting like grown
td,9524,0,0,0,0,1,@sorryimalex wake up you little bitch and follow me
td,9525,0,0,0,0,1,@sorryimnicki that would be a joint then retard
td,9526,0,0,0,0,1,@sotoo_dean Some random ass bitch who showed up and just left an hour later
td,9527,0,0,0,0,1,@sotoo_dean We were supposed to work together today bitch
td,9528,0,0,0,0,1,@soundtracktoKy these hoe ass niggas ain't get nobody in free agency.
td,9529,0,0,0,0,1,@sowhatsides I am funny bitch
td,9530,0,0,0,0,2,@spence1reed_ bro  i heard slaughter songs .. they all trash .. they just freestylers
td,9531,0,0,0,0,1,@spoilmeharder @ChaldeanCutie Greta... You let a fag do this to me I thought we were cool
td,9532,0,0,0,0,1,@sportsdude53 haha not you. Just getting shit from everyone else when my second favorite team is the redlegs.....
td,9533,0,0,0,0,2,@sportswatch time to dump another diet coke in the trash
