,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
18306,18713,3,0,3,0,1,RT @_LLcooLJ: bitch i don't fucking know you
8847,9093,3,0,2,1,1,"Drake vs. Tyga beef, Yung Berg, Lil Fizz, Chris Brown bitch rants on Twitter, ILOVEMAKONNEN getting drug off stage. Light skins taking L's"
12911,13230,3,0,3,0,1,Most these bitches ain't real
22445,22920,3,0,1,2,2,"WTMF is Murica? You say it, you should be thunderpunched in the throat, or sole stomped."
20715,21164,3,0,3,0,1,She been a hoe all summer but soon as the fall weather hit she'll probably forget about all that and be a good girl again. That's the cycle
20726,21175,3,0,3,0,1,She fuckin wit a young niggah
16606,16989,3,2,1,0,0,RT @NateThaAlmighty: niggas talk more than bitches these days.
16794,17179,6,0,6,0,1,RT @OhSnapsItsShaq: I feel like no matter how much of a hoe she is if the right nigga put her in her place she gone change .
7325,7535,6,0,6,0,1,@xDSmooth follow back bitch
10391,10669,3,0,1,2,2,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!
2960,3032,3,0,3,0,1,@DanielDavidLee @xoxoShima ya girl is a slimy ass hoe. get her under control and tell her to stop spraying bullshit out her mouth all day
4640,4777,3,1,2,0,1,@SandraGuzman_ nigger*
2399,2448,3,0,0,3,2,"@AlexAllTimeLow @JackAllTimeLow Please stay safe you guys! I love you so much, I hoe to one day meet you guys! happy Halloween :)"
7310,7518,3,1,2,0,1,@wojtata @denytheprophecy gabby called her yesterday and we call her a bitch and then cried.
7251,7458,3,0,3,0,1,@vbyrd_32 dam this hoes should be working at Microsoft
5487,5645,3,0,3,0,1,@alexbenovich more than you run pussy
23140,23624,3,0,0,3,2,Yeah they do. RT @Yankees: Six complete here at The Stadium. #Yankees lead the Red Sox 3-1. #LetsGoYankees
21589,22051,3,2,1,0,0,"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF"
12000,12304,3,0,3,0,1,Its cool its str8 i know y'all got the WRONG bitch i understand !
14024,14364,3,0,3,0,1,RT @3amado_carrillo: Rick James bitch
20603,21051,3,0,3,0,1,"Sam is hands down easily no doubt in a million years my least favorite character, such a little bitch! #freaksandgeeks"
15052,15409,3,0,0,3,2,RT @Drewmking: @Joely_Poly @Victoria_Finae he plays for the Yankees right?
16189,16559,3,0,3,0,1,RT @LiIuglymane: When your side bitch tries to hug you in public http://t.co/T5uRIsXNdF
9597,9857,3,0,3,0,1,"HAHA &#8220;@BASEDNAFRICAN: ""If ANY of you bitches even THINK about attacking me in the elevator...."" http://t.co/cp2C1iQria&#8221;"
20577,21024,3,0,3,0,1,S/O to the fine bitch at Walmart Just now. Melted me at the ankles 0_0
2625,2687,3,2,1,0,0,@Blackman38Tide lmfao go to bed whitey &#128129;
19365,19794,3,0,2,1,1,RT @jjauthor: US ghettos-driven by lib ideology;forged by unions&amp;bankrupted by self-serving Ds catering 2parasites! #tcot http://t.co/Ee2L5&#8230;
10779,11060,3,0,0,3,2,I need a cowboy killer and a cold one about now. @mr_dtb probably too tired tho to get down.&#128541;
9657,9921,3,0,2,1,1,Happy bday @wizkhalifa I love you my nigguh #livingLegend
11340,11630,3,0,3,0,1,"I'm not particularly shy, but hard for me to break ice with a stranger or in others words I'm a pussy &#128517; haha she was so cute too!"
3148,3228,3,0,3,0,1,@EzraxDavis you want my pussy so bad
7024,7220,3,0,3,0,1,@shefeelsD_Payne nigga don't be telling my business on this hoe lol
14034,14374,3,1,2,0,1,RT @49ant: down ass bitch RT @NewsBreaker: Aaron Hernandez's girlfriend lied to grand jury 29 times http://t.co/k6x3dUKhtf
24770,25283,3,0,3,0,1,you look like AC Green...bitch don't call here anymore...
3346,3432,3,0,2,1,1,"@Harry_Dillema @SvensTweet @wltrrr vraag t Sven,hij denkt: Hoe lichter van kleur, hoe beter het morele kompas werkt. Ik ben kleurenblind ;~)"
2873,2943,3,1,2,0,1,@ColeMcDowell2 someone sent this to me months ago bitch
15835,16204,3,0,2,1,1,RT @JoeBudden: She&#8217;s not a hoe cuz she&#8217;s not attainable to u bro.
19847,20288,3,0,0,3,2,"RT @politico: Republican Rick Scott has been reelected #FLGov, defeating Democrat Charlie Crist. http://t.co/oeVMKOQH9S http://t.co/hi56c9N&#8230;"
12108,12417,3,1,2,0,1,Jus tired to tell a nicca Young Thug was gah yesterday nicca ain't believe me &#128530;
8297,8527,3,0,3,0,1,Cam Newton is Such a little girl like grow up and quit actin like a bitch
16582,16962,3,0,0,3,2,RT @NASAWatch: .@tweetsoutloud we found your brother Charlie out working on the dishes today #DSN50 #NASAsocial http://t.co/oNVuQnS7HT
19349,19778,3,0,3,0,1,RT @jeremiahKOEking: Not every female is a TROPHY&#127942;&#128525;&#128588; some of y'all hoes are just Certificates of Completion!&#128221;&#128195;&#128530;
8959,9206,3,0,3,0,1,Evan. &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128557;&#128557; RT @EvanAtYaNeck: Buy me polo I will eat your pussy till the receipt expire
24425,24931,3,0,0,3,2,sick and watching the Yankees game
76,76,3,0,3,0,1,"""@BaylaaGottaBody: &#128514;&#128514;&#128514;&#128514; I ain't shit ."" Damn Skippy lol"
13387,13717,3,0,3,0,1,No more SnapChat Selfies. No more Instagram Selfies. No more NOTHING i WILL NOT be a bad bitch a week man what am I going to do &#128546;&#128299;
17730,18131,3,1,2,0,1,"RT @TheTypicalChick: ""Why do you always wear black"" 

cause I&#8217;m ready for your funeral bitch"
19195,19622,3,0,1,2,2,"RT @iRepFrisco: Should've lost in Carolina, in Houston &amp; tonight in St. Louis! #Lucky

#Seahawks are complete trash!!"
6524,6707,3,0,2,1,1,@kmagalyv some scandalous hoes then!!! Lmao
12492,12804,3,1,2,0,1,Lmao chill spook RT @BakeGriffin You think you Better than niggas cause you in Miami you &#252;ber colored Faggot @BmoreHumble?
17221,17613,3,0,2,1,1,RT @ScottLinnen: Saw a man in a yellow trench coat &amp; matching fedora with an iWatch. What a Dick.
22209,22679,3,1,2,0,1,"Today I heard my boss say ""motherfucker, bitch"" like it was so funny bc she has an Asian accent"
6651,6837,3,0,3,0,1,"@mbxvss we don't trust these hoes, lol na but it's bigger for us I think bc most guys talk to girls first, if you understand"
4947,5093,3,0,3,0,1,"@TheOneMiss_Luu i know, hoe."
18109,18514,3,0,3,0,1,RT @XclairemckX: Drinking veuve cliquot and eating marshmallows basically because I'm a classy bitch.
10452,10730,3,0,3,0,1,"I hate females that push their asses out as they walk. You know you look like a retarded Flamingo, right?"
9967,10239,3,0,2,1,1,I LISTEN TO BASED GOD ONE TIME NOW IM BASED. No bitch stfu. Your like 13 stay outa the based game.
16200,16570,3,0,3,0,1,"RT @LifeAsBros: *Girls* Hey beautiful!! (Friendship lasts 2 months)

*Bros* Sup pussy? (Friendship lasts forever)"
18851,19269,3,0,1,2,2,RT @dat_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM
93,94,3,0,3,0,1,"""@CanIFuckOrNah: What would y'all lil ugly bald headed bitches do if they stop making make-up &amp; weave?"""
5166,5318,3,0,3,0,1,@Wuzzername could get half a band off me RT @ToeKnee2GX: Fellas&#8230;. @ your dope female followers and state how much you&#8217;d pay for their pussy
20493,20939,3,0,3,0,1,Real shit: I love eating pussy.
23790,24285,3,0,0,3,2,"eharmony just informed me that my soulmate is an 02 Sea Doo with a trash bag of Whataburger taquitos bungeed on top. Thx, Dr. Neil Warren."
2731,2799,3,1,2,0,1,@CRYaboutitNIGGA waddup doe Lil nicca
11930,12234,3,1,2,0,1,It's a small world and hoes make it smaller
7171,7373,3,0,3,0,1,"@thetoddshow 
Y'all ain't gots no colored folk on da show. I tinks dats be racist and shit #TheToddShow"
6791,6981,3,0,3,0,1,@officiallyshay where you been at nigglet? I ain't seen you in a while.
9139,9394,3,0,3,0,1,Floyd please deliver me from temptation as I oh so wish this bitch would hurry thee fuck up so I can surfboard on my bed.
4810,4950,3,0,1,2,2,"@Swamper60 ""Happy Happy Helloween, Helloween whoa oh whoa ho"" @helloweenorg http://t.co/Tw0jeExqTy"
11373,11665,3,2,1,0,0,I'm seeing more &amp; more niggers migrating further up liberty rd... smh
16815,17200,3,0,3,0,1,RT @Ooh_3b_kilt_em: #GlizzyGang bitch
24690,25202,3,1,2,0,1,why are these freshman so ghetto lmao
2338,2384,3,0,3,0,1,@4C_Ryan fag rhymes with gag.
16803,17188,3,1,2,0,1,RT @Oluwakaponeski: No one told me The Military is the worst place to be a bitch trying to get all emotional ontop babe
20461,20907,3,0,2,1,1,Raised Round real niccas no decoy
6111,6288,3,0,3,0,1,@iAM_tRoyal5 @TeflonDon4200 @Bossman_Carl Mammy push you out and had a white baby like a bitch
7844,8064,3,0,3,0,1,"At the bar in downey wit my uncle, this niggah faded hopefully he doesnt get us into a fight lmao"
19466,19899,3,2,1,0,0,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt."
1885,1923,3,3,0,0,0,"&#8220;@rocafella123 ""@waymoflydenu: If fleek in yo vocabulary you a faggot""&#8221;"
21711,22175,3,0,3,0,1,These bitches ain't to be trusted...
16882,17269,3,0,3,0,1,RT @Permatrippin: How i eat the pussy http://t.co/kdFHDx8yDT
12786,13103,3,0,3,0,1,Maybe I'm just some bitter ass nigguh like Obito
5773,5937,3,0,3,0,1,@cristiannt_ bitch I back shit up fuck nigga
16055,16425,3,0,3,0,1,"RT @KinkyGoose: Eat mangos, get bitches.

To be honest, I don't do either of these.&#128514;"
4323,4450,3,0,3,0,1,@OUBad just know a countryass old bitch in Tn. has ur back!
13776,14112,3,2,1,0,0,"Peace fags, just remember I'm best Lux support NA. Drop LustBoy pick me and Kakao up TSM."
13141,13466,3,1,2,0,1,"My side pieces have real jobs, nigga, I don't fuck with no birds"
8190,8417,3,0,3,0,1,Broke bitches be like oh he Got MONN-NEYYY
1259,1287,3,0,2,1,1,&#8220;@FullaCharisma And happy to be hoes too. Smh.&#8221;better than being in denial
24277,24781,3,0,3,0,1,no bitch I did not want to wear makeup
2,2,3,0,3,0,1,!!!!!!! RT @UrKindOfBrand Dawg!!!! RT @80sbaby4life: You ever fuck a bitch and she start to cry? You be confused as shit
20211,20656,3,0,3,0,1,"RT @toujoours: could never kiss up to a bitch or follow up being someone. not my cup of tea , you hoes look foolish"
5255,5410,6,0,6,0,1,@Zach_Dorsey thirsty hoe
2759,2827,3,3,0,0,0,@Campos_uli is a fag #hesgay
17927,18329,3,0,3,0,1,RT @UceJayy: I see you subtweeting me hoe.
16479,16857,3,0,3,0,1,RT @MissUndersto_Od FELLAS TAKE NOTE RT @NaughtyTurnOns: Eating pussy keeps your lips soft. (;
12222,12533,3,0,3,0,1,"Kevin hart 4""8 bitch"
11544,11837,6,1,5,0,1,If i fucked her i know every niggah want her.
9629,9890,3,0,3,0,1,Hahaha high school what a joke more like fake bitches an dumb niggas gather here
9425,9684,3,0,3,0,1,Giants you bitch
11391,11683,3,3,0,0,0,I'm so sick of u niggers...
22804,23283,3,0,3,0,1,Who da fuck is yo? Idk nigguh
7849,8069,3,0,0,3,2,Ate the receivers really fast or is pass coverage trash?
3175,3257,4,0,4,0,1,@FixItJESUSx just be a hoe then
10041,10314,3,0,3,0,1,"I be drippin in so much damn sauce, got bitches ready to lick it off &#128514;&#128527;"
23356,23842,3,0,3,0,1,You know these hoes wishy washy !
15669,16035,3,0,0,3,2,RT @ItsFoodPorn: Oreo Ice Cream Sandwiches http://t.co/8ha6Xac0h5
2465,2516,3,3,0,0,0,"@AntonioFrench The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown"
1293,1321,3,0,3,0,1,"&#8220;@HarrysBoyLouis: &gt;&gt; Homecoming in 2 days &lt;&lt; http://t.co/M6r2lWAFRV&#8221;

Bet u didn't even have a date bitch, I just went and say in the corner"
14574,14923,3,0,3,0,1,RT @CakebossLex: &#8220;@LaughAtProblems: I need me a bitch that can dance https://t.co/jDXiD5I9DK&#8221; lmfao this is ode
14355,14698,3,0,0,3,2,"RT @BestSagittarius: #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo&#8230;"
5393,5550,3,1,2,0,1,@_cblaze @kieffer_jason ask your boy Jason keiffer is he still tryna to get his one on one and y he block me #pussy boy
5404,5561,3,0,0,3,2,@_icantmiss Boys still got birds in the cage? Lol
14274,14616,3,0,2,1,1,"RT @BORNhvstler: If I see a bitch coming at me like this , that mean I got 1.2 seconds to get up and get right &#128514;&#128514;&#128514; hoethea sat there http:/&#8230;"
22651,23129,3,0,3,0,1,"Whatever happens, I won't let racism become a big trend again. I refuse. Over my fuckin dead body bitches, I'm mixed I can't be racist"
15612,15978,3,0,2,1,1,RT @ImDikeTurner: &#8220;@__BJ_: What yall up to&#8221; &#8226; beatin my meat on FaceTime wit a bad bitch http://t.co/Dwdg7DNWxw
22914,23394,3,0,3,0,1,"Why you Worried bout a bitch, weed, clothes,sex, game system, parties,chillin , but no job"
8641,8879,3,0,3,0,1,Damn.. lol *CENSORED* RT @jwill252: Redskins Bitch!!!! Lets fucking go fuck the eagles we bout to burn that bitch down!! HTTR
7842,8062,6,0,6,0,1,At the MLK march tryna find a man bitch we see U
2511,2564,3,0,3,0,1,"@Awint94 so ppl are pissed off basically saying if we have to suffer, you will too. Tourching tht bitch"
15248,15607,3,0,3,0,1,"RT @FriendlyAssh0le: If I had $400 and my girl had $0, I would have $400 &amp; be single bc I dnt fuck with broke bitches. get your money up."
19878,20319,3,0,2,1,1,RT @queenthottie_x3: So proud of mahanain &#9825; she still a hoe tho
16710,17095,3,0,3,0,1,"RT @Now_Thats_Fresh: Eddy Murphy,the first celebrity to be spotted in public with a Durag AND a White bitch. Monumental #DuragHistoryWeek h&#8230;"
3621,3719,3,0,3,0,1,@JawShoeeAhhh @josecarcamo03 lmao you're on my timeline it ain't spying hoe lol
2317,2363,3,1,2,0,1,@1SonofYahweh no wonder you run nose first for yo real nigger &amp; white devil massah's or any man pointing at another to convince u he is less
13130,13455,3,0,3,0,1,"My problem is I got a STRONG ""IDGAF"" attitude. Ion show NO Feelings to these pussy mfs &#128175;"
7086,7284,3,0,3,0,1,@sternshow Ur still secretly lookng at Tommy Lee's cock! Jesus Christ 4getaboutit! That's a ghetto dream!
2185,2230,3,0,3,0,1,".@SarahPalinUSA Wow, ""impeachment."" Look at you using your Vocab Workshop words. Guess we were only half wrong about you being a dumb cunt."
4477,4609,3,0,0,3,2,@RPopBox @boxing Yeah he definitely wasn't the same guy who fought Lara but he cuts the ring off well which should be a huge boon to Canelo
10082,10355,3,0,3,0,1,I bet we are gonna see 3 game loan player reviews too just because people are that much of a cunt
1155,1181,3,0,3,0,1,"&#8220;@BroCulture: When life knocks you down, stand the fuck up and say ""You hit like a little bitch.""&#8221;"
2486,2539,3,2,0,1,0,"@Aryanliving Welcome to the movement. Anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet)."
329,334,3,0,0,3,2,"""@g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" @peta"
17203,17595,3,0,1,2,2,"RT @SarccasmicTw: Twitter has a bird as its logo, that's why when you join you're an egg. And your home button is a birdhouse. Why am I jus&#8230;"
9920,10191,3,0,3,0,1,How filthy of a cunt is @DanaBashCNN to pretend that Obama threatening amnesty is not vastly more egregious than Boehner on Obamacare? #tcot
16254,16626,3,1,2,0,1,RT @LizzardJurado: @b10oreo YESSS it's that one! Ooze! This nigguh! &#128514;&#128514; http://t.co/7DBMDas6Om
21439,21901,3,0,0,3,2,That was not good times! Starting the mickey mouse club soon!
3227,3311,3,0,3,0,1,@GOOSEmon420er you were there bitch lol
6521,6704,3,0,3,0,1,@klena57 someone on Facebook made a status defending him so I dropped a bomb full of knowledge on that bitch and unfriended
15015,15371,3,1,2,0,1,"RT @Doestaxxx: Stop fuckin jail birds. RT""@__BRAT_: Niggas that's that serious about ass play scare me. That shit so sus"""
2997,3072,3,0,3,0,1,@DeeHarris__ she might be the one DONT be a bitch
21150,21606,3,0,1,2,2,Stephan A Smith saying Jay Cutlers shouldn't be a MVP candidate is just straight up retarded
13541,13875,3,0,3,0,1,Oh my god oh my god.. I'm going to a bitch mob party today oh my god
24395,24900,3,0,3,0,1,rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe http://t.co/jxTvd6dVdu
3183,3265,3,0,0,3,2,@FloralElephants THE WASP OF ANGRY LEGEND. BEAT IT INTO A SQUISHY PULP!!!
4392,4522,3,0,3,0,1,@Pattty_B I called your bitch ass &#128530;
18661,19074,3,1,2,0,1,RT @binniemouse: @WhatsAshirt lmao i have morals negro. unlike you
20885,21336,6,2,3,1,1,Slim niggah but you know i love em thick
10721,11001,3,0,0,3,2,I love me some chunky babies &#128525;&#128525;
19649,20086,3,0,3,0,1,RT @mckee_mousee: &#8220;@itsDorry: r u african because ur a frican bitch&#8221;
2463,2514,3,0,3,0,1,@AnthonyCumia pussy
10324,10602,3,0,3,0,1,"I gave my aunt my tupac greatest hits CD , that bitch is lucky I love my tupac CD"
2846,2916,3,0,3,0,1,@ChrisMcDowell_ dont be a bitch.
18684,19099,3,0,2,1,1,RT @breebree1731: What a bitch.
8872,9118,4,0,3,1,1,Dude said 1:30 bitch I took a whole nap before my 5:30 midterms
7586,7800,3,0,3,0,1,All deses bitches turnt up I'm fenna turn em down
9804,10070,3,0,0,3,2,"Hey if I stir a Spider, Rockstar, and Monster together and chug it, would I /definitely/ be hospitalized or just maybe? Asking for a friend"
21144,21600,3,0,0,3,2,Stay warm &#10052;&#65039;&#127744; #beanies #sweaterweather #booty4ever http://t.co/zPTCkqybAM
15944,16313,3,1,2,0,1,RT @KaliKushDoll_: Dropping all these hoes.
2191,2236,3,0,0,3,2,.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know
9921,10192,3,0,3,0,1,How he move in a room full of No's? How he stay faithful in a room full of hoes?
8001,8226,3,0,0,3,2,Best of luck to Tino 'The Bambino' Martinez in Miami (your legacy is saved LOL) #Marlins #Yankees #RedSox #MLB
18314,18721,6,0,6,0,1,RT @_LoveAblePinky: &#8220;@1000gramsBee: i hate ah dirty house!!! foul living bitches&#8221;&#128514;&#128514;&#128514; it's a lot of them out there
6668,6854,3,0,3,0,1,@meowfiesta o #k #bitch
13358,13686,3,1,2,0,1,Niggas wifing hoes &amp; ugly bitches &#128514;&#128514;&#128514;&#128514; I get on Facebook just to remind myself I'm doing fine
2070,2112,3,0,3,0,1,' Ima real young niggah witha muhhfuckin attitude &#1043359; Walk up I'm yo spot you would think a niggah mad at you .
8163,8390,3,0,3,0,1,Boys dont wanna seem like bitch thats why they dont express feelings like us females do
22159,22628,3,3,0,0,0,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;
7593,7808,6,0,6,0,1,All my hoes got money she in the mall she ballin bitch buy something for me
23273,23757,3,0,3,0,1,You can expect me to be a total bitch towards you now yet again.
6302,6483,3,0,2,1,1,@juicygenie can a quote this and tag a bitch
12818,13137,6,0,0,6,2,Meatloaf cream potatoes deer steak and gravy pinto beans and cornbread pear cobbler n bread pudding @ FHC
3416,3505,3,0,3,0,1,"@Hunglikerobby_ @triple6em96 @bbluedreamm brush lets just ignore the silly hoe. She's pregnant, hella hormones. tryna fuck with other people"
5909,6077,3,0,3,0,1,"@edwards_cait but you were too busy being a raging bitch and not caring that your ""best friend"" was going through hell So there's my punch &#128139;"
16319,16691,3,0,3,0,1,RT @LynkinTheDog: @TNasty4Teen I do not love these hoes
15001,15357,3,1,2,0,1,RT @Dino_FooL: Ima catfish a bitch with fake arms
24519,25026,3,0,3,0,1,the niggas on twitter like I eat pussy and yada yada is the niggas with STI's and shit
24566,25074,3,0,3,0,1,this bitch is winning with popcorn&#8230;&#8230; @mc3Josh #Masterchef
21224,21684,3,0,3,0,1,"Summer time bitch, always wild http://t.co/pMorgLh2KP"
17122,17513,3,0,0,3,2,"RT @RobertCDick: Protest climate change, leaves trash behind. #VotingMatters"
7320,7529,3,0,3,0,1,@xDSmooth 11k now shut up hoe
7581,7795,3,0,3,0,1,All bitches need a bus driver uppercut a Chris brown bitch slap followed by some dancing nd Chad Johnson hea http://t.co/Teuqy9hF
4047,4168,3,0,0,3,2,"@MattLaCasse His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities"
21506,21968,3,0,0,3,2,The Rick Scott/Charlie Crist ads have been running nearly non-stop in Florida for the past week. And they are getting even worse.
6620,6806,3,0,3,0,1,@madi_kat prolly not. They sound like little bitches.
14142,14482,3,0,0,3,2,RT @AliAbunimah: The people of the ghetto are rising up and fighting back. Whose side are you on? #Gaza
23383,23869,3,0,3,0,1,"You never heard ""i think i have weed poisoning"" cause it dont exist hoe"
22949,23429,6,0,5,1,1,"With the bitches @moonsnlullabies, @LaLeaa_, &amp; @DayReeee &#128109;&#128111; &#128139;&#128168; --- @HookahDrive"
5298,5454,3,0,3,0,1,"@_Corayma @LuivilleSluggah TF do I look like, delivery bitch or what ahaha"
23249,23733,3,0,3,0,1,You arguin bout a bitch and she a god damn slutttt
2322,2368,3,0,3,0,1,@1stBlock_Rody yu ah hoe
4240,4365,3,0,3,0,1,@Naezus even this piss colored @The_Paradox piece of shit bought a one. Smh I hate you now
9574,9834,3,0,0,3,2,Green grass and tree trash. http://t.co/SO9C7g3FQ5
17808,18210,3,2,1,0,0,"RT @TooRacist: Some black guy at my school asked if there were colored printers in the library.

""It's 2014 man you can use any printer you&#8230;"
13934,14274,3,2,1,0,0,Punk ass broke faggots.
6745,6933,3,0,3,0,1,@mynamesryann @Caroline_Poe why would i need to call her and bitch/cunt to your face? Im talking to her not you dumbass
10947,11230,3,0,3,0,1,"I tell the truuuOoooth... That bitch is ugly, yeah her aunt, and momma too. I was gone lie about er, but bro I had to tell the truth."
15685,16052,3,0,3,0,1,RT @Its_NydiaMarie: Fuck your bitch make her call me Papi &#128586;&#128527;
2492,2545,3,0,3,0,1,@AsvpRvchel @kittty_jpg nah that bitch stank
7612,7827,3,0,2,1,1,All the bitches happy maybe one of his female friends can find him a bitvj
11331,11621,3,0,0,3,2,"I'm not big on the ""Uncle Tom"" slur anyway, but can we at least reserve it for those who earn it, not just those who dare to not vote Dem?"
6902,7097,3,0,3,0,1,"@realffriends bitch I might be
**~aesthetic~** http://t.co/cYOpCv8oq8"
9769,10035,3,0,3,0,1,Heat bitches!!!!!!!!!!!
16596,16977,3,0,0,3,2,"RT @NYeoman: Jets, Bills and Dolphins all win. How does sole possession of last place feel Mr. Belichick?"
5234,5389,3,0,2,1,1,@YunGMiGo @BigMoneyNiquee lol send dat nicca clean out talmbout some n what if he really is &#128514;&#128514;&#128514;
9069,9322,3,1,2,0,1,Fear the queer https://t.co/GsmmKwz7HC
3272,3358,3,0,3,0,1,"@Glodupshawdy @ManOnThe_Moon_ @_tonydennis @lilthickgawdess @CHILDISHCUDl @ninathegoat @YUNGRAPE basic bitch comeback, expected"
10141,10414,3,0,0,3,2,"I can't wait to post the designs of my new walkout shirts, sweaters, and hats! Should have the official mock up done tomorrow. They're sexy."
5273,5428,3,0,3,0,1,"@Zonozi @QuantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch"
21365,21827,3,0,3,0,1,"That bitch crazzzy &#128514;&#128514;&#128514;&#128514; #1976 pussy, #fixit !!! #Scandal"
2889,2959,3,0,3,0,1,"@ConManBO @LastGreatStand

And a major league bitch too!"
14513,14861,3,0,0,3,2,RT @BruceForce: Study these birds closely. See if you can spot the female. It can be done. Even with limited bird watching skills. http://t&#8230;
21161,21618,3,0,3,0,1,Still don't give a fuck bout a bitch or her dude
788,803,3,2,1,0,0,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes
22846,23325,3,0,2,1,1,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe
3347,3433,3,0,3,0,1,@HarrysBoyLouis @CurveMe I was laughing at a joke about 9/11 big different bitch.
20152,20597,3,0,3,0,1,"RT @thecoreyholcomb: People who r mentally stable know when to beat their kids &amp; when to talk to them. Clubs hoes &amp; ""stop by dads"" should n&#8230;"
18828,19245,4,0,4,0,1,"RT @dailytiz: ""Hey bitch, socialize this."" I love it RT @RedMillennial: IOC Cuts Constitution From Hockey Mask http://t.co/esxKWb4qnH via @&#8230;"
17246,17639,3,0,3,0,1,RT @SexualTruth: Don't give a man the pussy until he gives you a relationship. #Truth
16641,17024,3,0,1,2,2,RT @NicksTape15: DeJ Loaf is trash. Pure trash.
17657,18057,3,0,3,0,1,RT @TheDrugTribe: mary isn't a backstabbing bitch that lies and deceives me
18940,19359,3,0,0,3,2,"RT @dynamite8503: ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;"
17897,18299,9,1,8,0,1,RT @Tylar____: @1stBlocJeremiah lol man bitch shut the fuck upppppp
23647,24141,3,0,3,0,1,bitch you be lagging lol @JawShoeeAhhh
13636,13971,3,1,2,0,1,"One mans hoe, Is another mans... Hoe.. They don't change nigga.."
15917,16286,6,0,6,0,1,RT @KINGTUNCHI_: I make bitches fly like peter pand tho
3401,3489,3,3,0,0,0,@Hovaa_ shut up lizard faggot nigger cunt
21111,21564,3,0,3,0,1,"Sorry hoes, but L.O.V.E. does not stand for Legs. Open. Very. Easy"
22243,22713,3,0,3,0,1,Too worried bout bitches &amp; fashion they go missing in action.
6196,6373,3,1,2,0,1,@ivanrabago_ at least put a caption when stealing the pic fag lol
7694,7911,3,0,3,0,1,Am I the only #gay man without a fag hag? I guess I am.
6028,6200,3,1,2,0,1,@glaad why do you guys cry and whine whenever someone says faggot? it's ridiculous.
3377,3464,3,0,2,1,1,@HilareeJay lemme find out you twitter beefin with hoes
19597,20033,3,0,3,0,1,RT @lynn_singer: @00sexilexi00 Freeze bitch i'm gonna steal your heart &#128521;http://t.co/RDQDYMvKjT
583,592,3,2,1,0,0,"""We're out here, and we're queer!""
"" 2, 4, 6, hut! We like it in our butt!"""
9972,10244,3,0,2,1,1,I actually just hate the bitches on here
22805,23284,6,0,6,0,1,Who doesn't want a bad bitch?
11979,12283,3,1,0,2,2,It's stuff like this that makes black people look retarded. It's not expressing yourself its stupidity http://t.co/MxbGfPvICF
19751,20190,3,0,3,0,1,RT @nicoleageniie: @kenzayye is a pussy
16476,16853,3,0,3,0,1,RT @MiraGotTheJUICE: Woah did this bitch say love?&#128566;&#128514;&#128514;&#128557;&#128557; http://t.co/7PzRbWX0NU
9759,10025,3,0,0,3,2,He's trash. &#8220;@jlojpg: @TRAPGURLRON he said he's not doing collabs for anything less than 10 mil naira like booyyyyyy &#128514;&#8221;
16065,16435,3,0,0,3,2,RT @KnickRumors: Mets superstar pitcher @MattHarvey33 is at the Yankees game wearing a Knicks hat #KnicksTape http://t.co/g5fqGTE2s0
349,354,3,2,1,0,0,"""@jayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!"
16401,16774,3,0,2,1,1,"RT @MattieTrump97: Win % since pile of trash @jairusbyrd went to New Orleans:

#Buffalo:1.000
#NewOrleans:0.0000000000000

#FuckByrd
#WhoNe&#8230;"
22692,23170,3,1,0,2,2,When did Miley turn ghetto?
8005,8230,3,0,3,0,1,Bet you ain't gone @ em tho..&#128564;&#128514; RT @_SelfMadePhat_: Na why OOMF just tweeted that ?&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; &amp; she know ha pussy WACK
3349,3435,3,0,2,1,1,@HarveyLevinTMZ sal tryin 2 pull a K. Ferderline..lazy ass son of a bitch
